chunk_id,concept_id,score
CHK00200_000,CON0053,0.569
CHK00200_001,CON0010,0.758
CHK00200_001,CON0039,0.61
CHK00200_002,CON0026,0.773
CHK00200_002,CON0007,0.435
CHK00200_003,CON0004,0.624
CHK00200_003,CON0052,0.614
CHK00200_004,CON0031,0.99
CHK00200_004,CON0067,0.88
CHK00200_005,CON0052,0.658
CHK00200_006,CON0003,0.842
CHK00200_006,CON0073,0.442
CHK00200_007,CON0053,0.447
CHK00200_007,CON0009,0.814
CHK00200_008,CON0027,0.641
CHK00200_008,CON0057,0.446
CHK00200_008,CON0035,0.838
CHK00200_009,CON0059,0.647
CHK00200_009,CON0074,0.803
CHK00200_010,CON0076,0.625
CHK00200_010,CON0075,0.716
CHK00200_011,CON0029,0.815
CHK00200_012,CON0002,0.567
CHK00200_012,CON0040,0.689
CHK00201_000,CON0049,0.585
CHK00201_000,CON0048,0.585
CHK00201_000,CON0004,0.921
CHK00201_001,CON0064,0.557
CHK00201_001,CON0043,0.58
CHK00201_001,CON0021,0.581
CHK00201_002,CON0033,0.41
CHK00201_002,CON0036,0.938
CHK00201_002,CON0013,0.924
CHK00201_003,CON0010,0.949
CHK00201_003,CON0068,0.809
CHK00201_004,CON0046,0.446
CHK00201_005,CON0025,0.94
CHK00201_005,CON0034,0.982
CHK00201_006,CON0068,0.816
CHK00201_006,CON0046,0.693
CHK00201_006,CON0021,0.761
CHK00201_007,CON0009,0.983
CHK00201_007,CON0021,0.732
CHK00201_008,CON0022,0.523
CHK00201_008,CON0027,0.912
CHK00201_008,CON0068,0.753
CHK00202_000,CON0008,0.513
CHK00202_000,CON0033,0.476
CHK00202_000,CON0049,0.764
CHK00202_001,CON0047,0.847
CHK00202_001,CON0073,0.545
CHK00202_001,CON0059,0.858
CHK00202_002,CON0040,0.943
CHK00202_002,CON0019,0.577
CHK00202_002,CON0060,0.994
CHK00202_003,CON0025,0.971
CHK00202_003,CON0006,0.592
CHK00202_004,CON0056,0.453
CHK00202_004,CON0068,0.827
CHK00202_005,CON0055,0.595
CHK00202_005,CON0030,0.932
CHK00202_005,CON0039,0.472
CHK00203_000,CON0013,0.983
CHK00203_000,CON0002,0.951
CHK00203_000,CON0053,0.849
CHK00203_001,CON0017,0.643
CHK00203_001,CON0015,0.485
CHK00203_002,CON0045,0.502
CHK00203_002,CON0051,0.869
CHK00203_003,CON0011,0.607
CHK00203_003,CON0000,0.538
CHK00203_003,CON0001,0.797
CHK00203_004,CON0025,0.495
CHK00203_005,CON0071,0.769
CHK00203_005,CON0043,0.841
CHK00203_006,CON0078,0.61
CHK00203_007,CON0002,0.64
CHK00203_007,CON0018,0.884
CHK00203_007,CON0066,0.426
CHK00204_000,CON0038,0.558
CHK00204_000,CON0061,0.973
CHK00204_001,CON0064,0.661
CHK00204_001,CON0074,0.978
CHK00204_001,CON0042,0.556
CHK00204_002,CON0045,0.532
CHK00204_002,CON0055,0.735
CHK00204_002,CON0017,0.719
CHK00204_003,CON0053,0.788
CHK00204_004,CON0024,0.405
CHK00204_004,CON0071,0.568
CHK00204_004,CON0048,0.898
CHK00204_005,CON0032,0.914
CHK00204_006,CON0039,0.753
CHK00204_006,CON0009,0.852
CHK00204_007,CON0075,0.615
CHK00204_008,CON0050,0.885
CHK00204_008,CON0063,0.554
CHK00204_008,CON0001,0.706
CHK00204_009,CON0047,0.865
CHK00205_000,CON0067,0.531
CHK00205_001,CON0054,0.836
CHK00205_001,CON0068,0.809
CHK00205_002,CON0041,0.531
CHK00205_002,CON0070,0.984
CHK00205_003,CON0045,0.782
CHK00205_004,CON0035,0.825
CHK00205_004,CON0068,0.979
CHK00205_005,CON0049,0.666
CHK00205_005,CON0020,0.856
CHK00205_005,CON0054,0.903
CHK00205_006,CON0042,0.561
CHK00205_006,CON0028,0.644
CHK00205_007,CON0051,0.759
CHK00205_007,CON0056,0.543
CHK00205_007,CON0067,0.834
CHK00205_008,CON0044,0.842
CHK00205_009,CON0004,0.452
CHK00206_000,CON0035,0.583
CHK00206_000,CON0069,0.798
CHK00206_000,CON0027,0.5
CHK00206_001,CON0006,0.982
CHK00206_001,CON0010,0.565
CHK00206_001,CON0064,0.876
CHK00206_002,CON0056,0.849
CHK00206_003,CON0044,0.547
CHK00206_004,CON0017,0.777
CHK00206_004,CON0063,0.85
CHK00206_004,CON0006,0.637
CHK00206_005,CON0067,0.667
CHK00206_005,CON0044,0.776
CHK00206_005,CON0052,0.81
CHK00206_006,CON0041,0.734
CHK00206_006,CON0027,0.917
CHK00206_007,CON0023,0.556
CHK00206_007,CON0053,0.965
CHK00206_008,CON0078,0.898
CHK00206_008,CON0002,0.449
CHK00206_008,CON0061,0.869
CHK00206_009,CON0061,0.622
CHK00206_009,CON0047,0.492
CHK00206_010,CON0026,0.658
CHK00206_010,CON0012,0.565
CHK00206_011,CON0043,0.563
CHK00206_011,CON0073,0.667
CHK00206_011,CON0060,0.61
CHK00206_012,CON0078,0.789
CHK00206_012,CON0033,0.825
CHK00206_013,CON0043,0.916
CHK00206_014,CON0078,0.692
CHK00206_014,CON0006,0.968
CHK00206_015,CON0075,0.68
CHK00206_015,CON0059,0.996
CHK00206_016,CON0032,0.673
CHK00206_016,CON0059,0.537
CHK00206_017,CON0022,0.611
CHK00206_018,CON0062,0.636
CHK00206_018,CON0039,0.597
CHK00206_018,CON0012,0.789
CHK00206_019,CON0068,0.62
CHK00207_000,CON0052,0.641
CHK00207_001,CON0038,0.58
CHK00207_001,CON0056,0.679
CHK00207_001,CON0000,0.551
CHK00207_002,CON0031,0.734
CHK00207_002,CON0037,0.828
CHK00207_002,CON0015,0.743
CHK00207_003,CON0004,0.677
CHK00207_003,CON0015,0.515
CHK00207_004,CON0005,0.85
CHK00207_004,CON0013,0.964
CHK00207_004,CON0056,0.676
CHK00208_000,CON0019,0.747
CHK00208_000,CON0014,0.868
CHK00208_000,CON0046,0.799
CHK00208_001,CON0047,0.928
CHK00208_002,CON0017,0.72
CHK00208_003,CON0024,0.767
CHK00208_004,CON0063,0.781
CHK00208_005,CON0040,0.688
CHK00209_000,CON0001,0.804
CHK00209_000,CON0006,0.537
CHK00209_000,CON0058,0.619
CHK00209_001,CON0023,0.542
CHK00209_001,CON0053,0.838
CHK00209_002,CON0054,0.462
CHK00209_002,CON0074,0.886
CHK00209_003,CON0021,0.883
CHK00209_003,CON0041,0.45
CHK00209_003,CON0020,0.465
CHK00209_004,CON0057,0.778
CHK00209_004,CON0033,0.564
CHK00209_005,CON0035,0.955
CHK00209_005,CON0036,0.466
CHK00209_006,CON0002,0.435
CHK00209_006,CON0043,0.732
CHK00209_006,CON0018,0.789
CHK00210_000,CON0010,0.629
CHK00210_000,CON0033,0.481
CHK00210_001,CON0031,0.56
CHK00210_001,CON0025,0.436
CHK00210_001,CON0041,0.458
CHK00210_002,CON0050,0.681
CHK00210_002,CON0037,0.69
CHK00210_003,CON0061,0.983
CHK00210_003,CON0055,0.542
CHK00210_003,CON0013,0.679
CHK00210_004,CON0053,0.511
CHK00210_005,CON0006,0.701
CHK00210_005,CON0038,0.888
CHK00210_005,CON0013,0.533
CHK00210_006,CON0032,0.658
CHK00210_006,CON0078,0.579
CHK00210_007,CON0029,0.809
CHK00210_007,CON0077,0.632
CHK00210_008,CON0062,0.579
CHK00210_008,CON0001,0.602
CHK00210_008,CON0029,0.797
CHK00210_009,CON0012,0.996
CHK00210_009,CON0024,0.485
CHK00210_009,CON0050,0.635
CHK00210_010,CON0050,0.837
CHK00211_000,CON0054,0.743
CHK00211_001,CON0058,0.709
CHK00211_001,CON0046,0.485
CHK00211_001,CON0035,0.906
CHK00211_002,CON0038,0.783
CHK00211_002,CON0024,0.403
CHK00211_002,CON0079,0.617
CHK00211_003,CON0073,0.863
CHK00211_003,CON0027,0.824
CHK00211_004,CON0038,0.428
CHK00211_005,CON0031,0.743
CHK00211_005,CON0024,0.621
CHK00211_005,CON0011,0.971
CHK00211_006,CON0058,0.957
CHK00211_006,CON0012,0.449
CHK00211_006,CON0063,0.692
CHK00211_007,CON0007,0.582
CHK00211_007,CON0073,0.478
CHK00211_008,CON0071,0.525
CHK00211_008,CON0075,0.669
CHK00211_008,CON0041,0.735
CHK00211_009,CON0028,0.595
CHK00211_009,CON0039,0.973
CHK00211_010,CON0074,0.849
CHK00211_010,CON0053,0.834
CHK00211_011,CON0069,0.938
CHK00211_011,CON0035,0.915
CHK00211_012,CON0002,0.907
CHK00211_012,CON0043,0.497
CHK00211_013,CON0013,0.465
CHK00211_014,CON0043,0.49
CHK00211_014,CON0059,0.739
CHK00211_015,CON0037,0.704
CHK00211_016,CON0077,0.704
CHK00212_000,CON0052,0.712
CHK00212_000,CON0008,0.959
CHK00212_000,CON0027,0.869
CHK00212_001,CON0058,0.758
CHK00212_001,CON0056,0.681
CHK00212_002,CON0018,0.534
CHK00212_002,CON0048,0.681
CHK00212_003,CON0070,0.758
CHK00212_004,CON0021,0.498
CHK00212_004,CON0036,0.516
CHK00212_004,CON0025,0.965
CHK00212_005,CON0075,0.568
CHK00212_005,CON0029,0.414
CHK00212_005,CON0032,0.641
CHK00212_006,CON0029,0.639
CHK00212_006,CON0000,0.606
CHK00212_007,CON0041,0.759
CHK00212_007,CON0017,0.454
CHK00212_008,CON0032,0.931
CHK00212_008,CON0067,0.733
CHK00212_009,CON0001,0.617
CHK00212_009,CON0032,0.978
CHK00212_009,CON0021,0.943
CHK00212_010,CON0052,0.982
CHK00212_010,CON0038,0.619
CHK00212_011,CON0070,0.783
CHK00212_011,CON0067,0.668
CHK00212_012,CON0075,0.971
CHK00212_013,CON0061,0.421
CHK00212_014,CON0073,0.887
CHK00212_014,CON0016,0.74
CHK00212_014,CON0069,0.866
CHK00212_015,CON0022,0.89
CHK00212_015,CON0073,0.684
CHK00213_000,CON0000,0.595
CHK00213_000,CON0002,0.821
CHK00213_001,CON0000,0.449
CHK00213_002,CON0063,0.795
CHK00213_002,CON0079,0.818
CHK00213_002,CON0017,0.433
CHK00213_003,CON0045,0.503
CHK00213_004,CON0061,0.721
CHK00213_005,CON0064,0.485
CHK00213_005,CON0063,0.543
CHK00213_006,CON0054,0.429
CHK00213_007,CON0009,0.845
CHK00213_007,CON0034,0.719
CHK00213_008,CON0046,0.427
CHK00213_009,CON0016,0.909
CHK00213_009,CON0005,0.493
CHK00213_009,CON0015,0.834
CHK00213_010,CON0057,0.745
CHK00213_010,CON0000,0.911
CHK00213_010,CON0034,0.852
CHK00213_011,CON0047,0.446
CHK00213_011,CON0041,0.905
CHK00213_011,CON0015,0.881
CHK00213_012,CON0038,0.997
CHK00213_012,CON0014,0.978
CHK00213_013,CON0016,0.761
CHK00213_013,CON0044,0.71
CHK00214_000,CON0055,0.503
CHK00214_000,CON0059,0.851
CHK00214_000,CON0061,0.578
CHK00214_001,CON0063,0.985
CHK00214_001,CON0021,0.626
CHK00214_001,CON0077,0.686
CHK00214_002,CON0006,0.957
CHK00214_002,CON0028,0.788
CHK00214_002,CON0034,0.784
CHK00214_003,CON0006,0.741
CHK00214_004,CON0061,0.687
CHK00214_004,CON0029,0.476
CHK00214_005,CON0028,0.648
CHK00214_006,CON0007,0.807
CHK00214_006,CON0012,0.489
CHK00215_000,CON0053,0.982
CHK00215_000,CON0073,0.408
CHK00215_001,CON0078,0.878
CHK00215_002,CON0073,0.723
CHK00215_003,CON0045,0.55
CHK00215_004,CON0020,0.679
CHK00215_004,CON0038,0.868
CHK00215_005,CON0073,0.423
CHK00215_006,CON0052,0.919
CHK00215_006,CON0008,0.787
CHK00215_007,CON0041,0.795
CHK00215_007,CON0040,0.431
CHK00215_007,CON0033,0.953
CHK00216_000,CON0073,0.773
CHK00216_000,CON0028,0.583
CHK00216_001,CON0044,0.505
CHK00216_002,CON0012,0.412
CHK00216_002,CON0028,0.689
CHK00216_002,CON0031,0.566
CHK00216_003,CON0012,0.492
CHK00216_003,CON0022,0.855
CHK00216_004,CON0024,0.494
CHK00216_004,CON0058,0.545
CHK00216_005,CON0051,0.429
CHK00216_006,CON0011,0.968
CHK00216_006,CON0046,0.595
CHK00216_007,CON0038,0.583
CHK00216_007,CON0043,0.447
CHK00216_007,CON0050,0.772
CHK00216_008,CON0062,0.862
CHK00216_009,CON0044,0.838
CHK00216_009,CON0002,0.586
CHK00216_009,CON0028,0.977
CHK00216_010,CON0063,0.615
CHK00216_010,CON0040,0.97
CHK00216_011,CON0015,0.48
CHK00216_011,CON0052,0.911
CHK00216_012,CON0058,0.661
CHK00216_013,CON0049,0.801
CHK00216_013,CON0064,0.652
CHK00216_013,CON0045,0.667
CHK00216_014,CON0005,0.466
CHK00216_014,CON0075,0.447
CHK00216_014,CON0004,0.571
CHK00216_015,CON0071,0.756
CHK00216_015,CON0012,0.423
CHK00216_015,CON0068,0.88
CHK00216_016,CON0071,0.714
CHK00217_000,CON0048,0.855
CHK00217_000,CON0042,0.722
CHK00217_000,CON0051,0.496
CHK00217_001,CON0062,0.494
CHK00217_002,CON0024,0.675
CHK00217_003,CON0068,0.533
CHK00217_004,CON0036,0.729
CHK00217_004,CON0077,0.647
CHK00217_005,CON0048,0.709
CHK00217_005,CON0067,0.651
CHK00217_006,CON0012,0.655
CHK00217_006,CON0010,0.613
CHK00217_007,CON0064,0.429
CHK00217_008,CON0054,0.855
CHK00217_008,CON0042,0.528
CHK00217_009,CON0071,0.465
CHK00217_009,CON0061,0.87
CHK00217_010,CON0018,0.558
CHK00217_011,CON0007,0.998
CHK00217_012,CON0004,0.951
CHK00217_012,CON0072,0.906
CHK00217_012,CON0075,0.741
CHK00217_013,CON0050,0.529
CHK00217_014,CON0003,0.748
CHK00217_015,CON0028,0.815
CHK00217_015,CON0002,0.828
CHK00217_015,CON0062,0.464
CHK00218_000,CON0020,0.602
CHK00218_000,CON0018,0.671
CHK00218_001,CON0004,0.629
CHK00218_001,CON0047,0.681
CHK00218_002,CON0047,0.711
CHK00218_003,CON0021,0.602
CHK00218_003,CON0064,0.648
CHK00218_003,CON0001,0.659
CHK00218_004,CON0016,0.732
CHK00218_004,CON0062,0.863
CHK00218_004,CON0067,0.692
CHK00218_005,CON0024,0.45
CHK00218_005,CON0053,0.484
CHK00218_006,CON0020,0.88
CHK00218_007,CON0024,0.547
CHK00218_007,CON0009,0.677
CHK00218_008,CON0028,0.966
CHK00218_009,CON0019,0.887
CHK00218_009,CON0048,0.952
CHK00218_009,CON0075,0.873
CHK00218_010,CON0003,0.558
CHK00218_011,CON0015,0.883
CHK00218_011,CON0013,0.769
CHK00218_011,CON0074,0.84
CHK00218_012,CON0037,0.438
CHK00219_000,CON0066,0.462
CHK00219_001,CON0010,0.494
CHK00219_001,CON0029,0.782
CHK00219_002,CON0004,0.617
CHK00219_002,CON0064,0.401
CHK00219_003,CON0058,0.442
CHK00219_003,CON0067,0.519
CHK00219_003,CON0027,0.558
CHK00219_004,CON0058,0.597
CHK00219_005,CON0033,0.776
CHK00219_005,CON0079,0.768
CHK00219_006,CON0036,0.889
CHK00219_006,CON0011,0.643
CHK00219_006,CON0023,0.58
CHK00220_000,CON0062,0.545
CHK00220_000,CON0050,0.811
CHK00220_001,CON0051,0.644
CHK00220_001,CON0042,0.457
CHK00220_001,CON0037,0.593
CHK00220_002,CON0002,0.569
CHK00220_002,CON0007,0.574
CHK00220_003,CON0075,0.551
CHK00220_003,CON0034,0.442
CHK00220_003,CON0065,0.407
CHK00220_004,CON0059,0.852
CHK00220_004,CON0000,0.667
CHK00220_005,CON0076,0.885
CHK00220_005,CON0025,0.89
CHK00220_006,CON0006,0.567
CHK00220_006,CON0004,0.414
CHK00220_007,CON0042,0.654
CHK00220_007,CON0075,0.568
CHK00220_008,CON0052,0.964
CHK00220_008,CON0043,0.537
CHK00220_008,CON0047,0.991
CHK00220_009,CON0046,0.546
CHK00220_010,CON0074,0.776
CHK00220_010,CON0023,0.988
CHK00220_010,CON0049,0.529
CHK00220_011,CON0030,0.997
CHK00220_011,CON0013,0.53
CHK00221_000,CON0019,0.894
CHK00221_000,CON0025,0.907
CHK00221_000,CON0071,0.626
CHK00221_001,CON0070,0.798
CHK00221_001,CON0058,0.556
CHK00221_002,CON0061,0.95
CHK00221_003,CON0029,0.678
CHK00221_003,CON0040,0.475
CHK00221_004,CON0003,0.818
CHK00221_004,CON0050,0.752
CHK00221_005,CON0026,0.721
CHK00221_005,CON0075,0.758
CHK00221_006,CON0041,0.403
CHK00221_006,CON0046,0.924
CHK00221_006,CON0062,0.76
CHK00221_007,CON0074,0.617
CHK00221_007,CON0019,0.476
CHK00221_008,CON0022,0.404
CHK00221_008,CON0049,0.8
CHK00221_008,CON0006,0.87
CHK00221_009,CON0054,0.649
CHK00221_009,CON0009,0.908
CHK00221_010,CON0079,0.484
CHK00221_010,CON0065,0.453
CHK00221_010,CON0010,0.539
CHK00221_011,CON0048,0.431
CHK00221_011,CON0073,0.808
CHK00221_011,CON0079,0.97
CHK00221_012,CON0067,0.696
CHK00221_012,CON0015,0.933
CHK00221_013,CON0053,0.483
CHK00221_013,CON0008,0.993
CHK00221_013,CON0077,0.863
CHK00221_014,CON0067,0.836
CHK00221_015,CON0028,0.514
CHK00221_015,CON0003,0.557
CHK00221_015,CON0019,0.47
CHK00221_016,CON0008,0.661
CHK00221_016,CON0052,0.409
CHK00221_016,CON0059,0.546
CHK00221_017,CON0022,0.987
CHK00222_000,CON0072,0.962
CHK00222_000,CON0041,0.588
CHK00222_000,CON0021,0.944
CHK00222_001,CON0054,0.86
CHK00222_002,CON0005,0.656
CHK00222_003,CON0061,0.905
CHK00222_003,CON0010,0.59
CHK00222_004,CON0061,0.718
CHK00222_005,CON0073,0.813
CHK00222_005,CON0012,0.409
CHK00222_006,CON0050,0.637
CHK00222_007,CON0009,0.878
CHK00222_007,CON0068,0.505
CHK00222_008,CON0073,0.761
CHK00222_008,CON0025,0.615
CHK00222_009,CON0032,0.832
CHK00222_010,CON0027,0.978
CHK00222_010,CON0050,0.674
CHK00222_011,CON0046,0.969
CHK00222_012,CON0069,0.426
CHK00222_013,CON0021,0.484
CHK00222_013,CON0032,0.68
CHK00222_013,CON0071,0.977
CHK00222_014,CON0066,0.45
CHK00222_014,CON0067,0.782
CHK00222_014,CON0025,0.538
CHK00222_015,CON0017,0.438
CHK00222_015,CON0000,0.67
CHK00222_016,CON0055,0.809
CHK00223_000,CON0041,0.455
CHK00223_000,CON0045,0.826
CHK00223_000,CON0042,0.411
CHK00223_001,CON0079,0.582
CHK00223_002,CON0026,0.651
CHK00223_003,CON0067,0.539
CHK00223_004,CON0035,0.599
CHK00223_004,CON0025,0.523
CHK00223_004,CON0058,0.469
CHK00223_005,CON0053,0.826
CHK00223_006,CON0078,0.902
CHK00223_006,CON0049,0.683
CHK00223_007,CON0035,0.439
CHK00223_007,CON0032,0.411
CHK00223_008,CON0037,0.731
CHK00223_008,CON0042,0.46
CHK00223_009,CON0018,0.967
CHK00223_009,CON0074,0.898
CHK00223_010,CON0015,0.615
CHK00223_011,CON0053,0.473
CHK00223_011,CON0012,0.902
CHK00223_011,CON0024,0.825
CHK00223_012,CON0006,0.902
CHK00223_012,CON0041,0.516
CHK00223_012,CON0064,0.674
CHK00223_013,CON0039,0.505
CHK00223_013,CON0063,0.604
CHK00223_013,CON0051,0.922
CHK00223_014,CON0041,0.592
CHK00223_015,CON0028,0.449
CHK00223_016,CON0068,0.404
CHK00223_016,CON0064,0.856
CHK00223_017,CON0039,0.896
CHK00224_000,CON0072,0.666
CHK00224_000,CON0052,0.667
CHK00224_001,CON0057,0.994
CHK00224_002,CON0052,0.665
CHK00224_002,CON0018,0.55
CHK00224_003,CON0070,0.742
CHK00224_004,CON0044,0.796
CHK00224_005,CON0066,0.436
CHK00224_005,CON0076,0.949
CHK00224_005,CON0048,0.517
CHK00224_006,CON0029,0.568
CHK00224_006,CON0000,0.942
CHK00224_006,CON0063,0.844
CHK00224_007,CON0016,0.78
CHK00224_007,CON0059,0.957
CHK00224_007,CON0013,0.818
CHK00224_008,CON0069,0.93
CHK00224_008,CON0066,0.487
CHK00224_008,CON0045,0.619
CHK00224_009,CON0050,0.431
CHK00224_009,CON0031,0.946
CHK00224_010,CON0063,0.752
CHK00224_011,CON0032,0.466
CHK00224_011,CON0039,0.978
CHK00224_011,CON0035,0.671
CHK00225_000,CON0013,0.962
CHK00225_000,CON0050,0.84
CHK00225_000,CON0003,0.55
CHK00225_001,CON0072,0.887
CHK00225_001,CON0006,0.822
CHK00225_001,CON0059,0.743
CHK00225_002,CON0063,0.8
CHK00225_002,CON0042,0.878
CHK00225_002,CON0053,0.443
CHK00225_003,CON0026,0.791
CHK00225_003,CON0007,0.459
CHK00225_003,CON0056,0.812
CHK00225_004,CON0062,0.705
CHK00225_005,CON0036,0.542
CHK00225_005,CON0001,0.513
CHK00225_006,CON0023,0.859
CHK00225_006,CON0028,0.977
CHK00225_006,CON0011,0.958
CHK00225_007,CON0042,0.774
CHK00225_007,CON0015,0.494
CHK00225_007,CON0036,0.757
CHK00225_008,CON0062,0.575
CHK00225_008,CON0009,0.875
CHK00225_009,CON0045,0.607
CHK00225_009,CON0040,0.671
CHK00225_009,CON0047,0.993
CHK00225_010,CON0060,0.551
CHK00225_011,CON0014,0.465
CHK00225_011,CON0020,0.738
CHK00225_012,CON0001,0.418
CHK00225_012,CON0053,0.841
CHK00225_012,CON0041,0.462
CHK00225_013,CON0003,0.578
CHK00225_013,CON0046,0.652
CHK00225_013,CON0049,0.817
CHK00225_014,CON0041,0.748
CHK00225_014,CON0043,0.431
CHK00225_015,CON0062,0.763
CHK00225_015,CON0068,0.803
CHK00225_016,CON0073,0.834
CHK00225_017,CON0031,0.626
CHK00225_017,CON0051,0.796
CHK00225_017,CON0072,0.892
CHK00226_000,CON0043,0.64
CHK00226_000,CON0002,0.675
CHK00226_001,CON0003,0.974
CHK00226_001,CON0008,0.807
CHK00226_002,CON0026,0.767
CHK00226_002,CON0032,0.674
CHK00226_002,CON0039,0.759
CHK00226_003,CON0009,0.812
CHK00226_003,CON0070,0.853
CHK00226_003,CON0024,0.891
CHK00226_004,CON0078,0.467
CHK00226_004,CON0018,0.91
CHK00227_000,CON0016,0.54
CHK00227_000,CON0018,0.678
CHK00227_000,CON0065,0.849
CHK00227_001,CON0056,0.96
CHK00227_001,CON0021,0.437
CHK00227_001,CON0070,0.516
CHK00227_002,CON0073,0.432
CHK00227_002,CON0070,0.575
CHK00227_003,CON0052,0.907
CHK00227_003,CON0001,0.65
CHK00227_004,CON0056,0.817
CHK00227_004,CON0019,0.554
CHK00227_005,CON0032,0.697
CHK00227_005,CON0060,0.944
CHK00227_006,CON0077,0.591
CHK00227_006,CON0034,0.681
CHK00227_006,CON0053,0.865
CHK00228_000,CON0017,0.936
CHK00228_000,CON0065,0.812
CHK00228_000,CON0018,0.443
CHK00228_001,CON0009,0.965
CHK00228_001,CON0066,0.42
CHK00228_002,CON0051,1.0
CHK00228_002,CON0048,0.982
CHK00228_002,CON0039,0.746
CHK00228_003,CON0067,0.928
CHK00228_003,CON0024,0.857
CHK00228_003,CON0015,0.998
CHK00228_004,CON0010,0.746
CHK00228_005,CON0015,0.815
CHK00228_005,CON0060,0.868
CHK00228_005,CON0000,0.811
CHK00228_006,CON0061,0.68
CHK00228_007,CON0007,0.536
CHK00228_007,CON0036,0.655
CHK00228_008,CON0052,0.802
CHK00228_008,CON0010,0.597
CHK00229_000,CON0001,0.623
CHK00229_001,CON0029,0.42
CHK00229_001,CON0079,0.407
CHK00229_001,CON0022,0.805
CHK00229_002,CON0029,0.653
CHK00229_002,CON0076,0.757
CHK00229_003,CON0078,0.434
CHK00229_003,CON0033,0.45
CHK00229_003,CON0021,0.571
CHK00229_004,CON0046,0.543
CHK00229_004,CON0011,0.962
CHK00229_004,CON0024,0.99
CHK00230_000,CON0000,0.592
CHK00230_000,CON0067,0.698
CHK00230_001,CON0065,0.564
CHK00230_001,CON0010,0.767
CHK00230_001,CON0035,0.709
CHK00230_002,CON0045,0.559
CHK00230_002,CON0056,0.416
CHK00230_002,CON0032,0.77
CHK00230_003,CON0075,0.458
CHK00230_003,CON0013,0.47
CHK00230_004,CON0009,0.646
CHK00230_004,CON0068,0.655
CHK00230_004,CON0032,0.707
CHK00230_005,CON0052,0.8
CHK00230_005,CON0015,0.431
CHK00230_005,CON0064,0.795
CHK00230_006,CON0019,0.489
CHK00230_007,CON0042,0.728
CHK00230_007,CON0037,0.498
CHK00230_008,CON0032,0.837
CHK00230_008,CON0077,0.568
CHK00230_009,CON0061,0.833
CHK00230_010,CON0068,0.885
CHK00230_010,CON0006,0.606
CHK00230_011,CON0079,0.711
CHK00230_011,CON0064,0.771
CHK00230_012,CON0037,0.541
CHK00230_012,CON0008,0.403
CHK00230_013,CON0042,0.978
CHK00230_014,CON0074,0.626
CHK00230_014,CON0026,0.55
CHK00230_014,CON0032,0.762
CHK00230_015,CON0061,0.545
CHK00230_015,CON0077,0.831
CHK00230_016,CON0017,0.821
CHK00230_016,CON0016,0.544
CHK00230_017,CON0013,0.627
CHK00230_018,CON0027,0.902
CHK00231_000,CON0008,0.88
CHK00231_001,CON0062,0.727
CHK00231_002,CON0044,0.917
CHK00231_002,CON0079,0.599
CHK00231_003,CON0003,0.808
CHK00231_003,CON0021,0.506
CHK00231_003,CON0070,0.484
CHK00231_004,CON0075,0.716
CHK00231_004,CON0077,0.586
CHK00231_005,CON0042,0.492
CHK00231_006,CON0021,0.733
CHK00231_006,CON0078,0.943
CHK00231_006,CON0069,0.455
CHK00231_007,CON0055,0.967
CHK00231_008,CON0043,0.486
CHK00231_008,CON0023,0.678
CHK00231_008,CON0060,0.627
CHK00231_009,CON0057,0.536
CHK00231_009,CON0071,0.561
CHK00231_010,CON0068,0.56
CHK00231_010,CON0029,0.78
CHK00231_010,CON0028,0.888
CHK00231_011,CON0016,0.915
CHK00231_012,CON0074,0.531
CHK00231_012,CON0060,0.965
CHK00231_013,CON0002,0.826
CHK00231_013,CON0039,0.873
CHK00231_014,CON0066,0.836
CHK00231_014,CON0077,0.82
CHK00231_015,CON0068,0.873
CHK00231_015,CON0008,0.653
CHK00231_015,CON0046,0.871
CHK00231_016,CON0077,0.578
CHK00231_016,CON0001,0.979
CHK00231_017,CON0079,0.909
CHK00231_018,CON0068,0.951
CHK00231_018,CON0059,0.663
CHK00231_019,CON0020,0.565
CHK00231_019,CON0053,0.693
CHK00232_000,CON0073,0.707
CHK00232_001,CON0063,0.486
CHK00232_001,CON0011,0.534
CHK00232_001,CON0048,0.614
CHK00232_002,CON0009,0.804
CHK00232_002,CON0004,0.968
CHK00232_002,CON0069,0.62
CHK00232_003,CON0041,0.642
CHK00232_004,CON0009,0.956
CHK00232_004,CON0040,0.619
CHK00232_005,CON0072,0.767
CHK00232_005,CON0043,0.623
CHK00233_000,CON0010,0.58
CHK00233_000,CON0056,0.619
CHK00233_000,CON0014,0.934
CHK00233_001,CON0040,0.479
CHK00233_002,CON0064,0.637
CHK00233_002,CON0020,0.588
CHK00233_002,CON0009,0.924
CHK00233_003,CON0062,0.826
CHK00233_003,CON0037,0.592
CHK00233_004,CON0079,0.678
CHK00233_004,CON0033,0.415
CHK00233_005,CON0046,0.834
CHK00233_005,CON0030,0.455
CHK00233_005,CON0022,0.501
CHK00233_006,CON0037,0.786
CHK00233_007,CON0022,0.878
CHK00233_008,CON0021,0.743
CHK00233_008,CON0045,0.75
CHK00233_008,CON0061,0.437
CHK00233_009,CON0030,0.581
CHK00233_009,CON0019,0.405
CHK00233_009,CON0041,0.732
CHK00233_010,CON0029,0.881
CHK00233_010,CON0033,0.826
CHK00233_011,CON0079,0.935
CHK00233_011,CON0055,0.657
CHK00233_011,CON0022,0.65
CHK00233_012,CON0079,0.452
CHK00233_013,CON0037,0.755
