order_id,customer_id,product_id,amount,order_date,channel,status
O0002713,C000484,P00003,89.2,2024-06-01T15:15:00,web,delivered
O0002714,C000435,P00011,104.96,2025-11-26T11:46:00,marketplace,delivered
O0002715,C001221,P00091,174.87,2025-10-22T06:56:00,store,delivered
O0002716,C000198,P00142,24.51,2024-09-24T19:17:00,marketplace,cancelled
O0002717,C001361,P00075,347.31,2025-03-18T15:19:00,web,delivered
O0002718,C000982,P00184,445.6,2024-01-20T22:18:00,marketplace,delivered
O0002719,C001316,P00008,31.51,2024-02-01T03:51:00,marketplace,delivered
O0002720,C001408,P00031,64.54,2024-02-18T07:52:00,store,delivered
O0002721,C000516,P00033,405.19,2025-09-07T20:19:00,marketplace,delivered
O0002722,C001362,P00087,663.92,2025-03-08T19:04:00,store,delivered
O0002723,C000079,P00096,473.73,2024-05-25T04:18:00,store,returned
O0002724,C001251,P00152,370.58,2025-03-22T16:18:00,store,returned
O0002725,C000365,P00047,228.63,2024-07-04T04:15:00,web,delivered
O0002726,C000441,P00162,402.12,2025-10-25T22:31:00,marketplace,delivered
O0002727,C000529,P00127,131.94,2024-11-10T16:23:00,store,delivered
O0002728,C001402,P00083,36.6,2025-01-16T20:23:00,marketplace,delivered
O0002729,C000197,P00059,37.48,2025-07-01T07:41:00,web,delivered
O0002730,C000167,P00035,498.65,2024-10-21T11:22:00,mobile_app,delivered
O0002731,C001436,P00152,370.58,2024-02-27T00:06:00,marketplace,delivered
O0002732,C000378,P00023,419.35,2024-03-10T16:07:00,mobile_app,delivered
O0002733,C000948,P00126,109.54,2024-06-09T14:31:00,mobile_app,delivered
O0002734,C001138,P00082,458.25,2025-11-22T10:57:00,store,delivered
O0002735,C001196,P00171,420.32,2024-11-08T05:48:00,mobile_app,delivered
O0002736,C000640,P00025,1007.19,2025-02-19T03:56:00,store,delivered
O0002737,C001259,P00021,97.36,2025-04-04T02:16:00,store,returned
O0002738,C001083,P00163,307.6,2024-02-18T12:23:00,web,delivered
O0002739,C000930,P00078,129.74,2024-10-02T16:05:00,store,delivered
O0002740,C000730,P00197,927.36,2024-05-24T10:09:00,store,delivered
O0002741,C000944,P00030,451.87,2024-12-30T19:49:00,marketplace,delivered
O0002742,C000592,P00154,167.69,2024-07-27T01:15:00,mobile_app,delivered
O0002743,C001094,P00007,305.62,2024-08-15T06:39:00,mobile_app,delivered
O0002744,C000140,P00176,767.79,2024-07-24T08:10:00,mobile_app,delivered
O0002745,C000076,P00131,1039.29,2025-04-30T17:16:00,mobile_app,shipped
O0002746,C001140,P00017,787.02,2024-12-27T05:56:00,marketplace,delivered
O0002747,C000584,P00142,24.51,2025-03-21T06:16:00,web,delivered
O0002748,C000250,P00113,434.74,2025-12-09T10:26:00,store,shipped
O0002749,C000435,P00083,109.8,2024-08-19T16:28:00,web,delivered
O0002750,C001156,P00027,558.06,2024-12-30T14:30:00,mobile_app,delivered
O0002751,C000781,P00127,131.94,2024-03-30T16:21:00,marketplace,returned
O0002752,C001213,P00101,433.86,2025-08-25T02:13:00,mobile_app,delivered
O0002753,C000811,P00034,643.71,2025-08-24T20:38:00,store,shipped
O0002754,C001288,P00110,140.4,2024-09-25T11:39:00,web,delivered
O0002755,C000229,P00012,243.09,2025-06-29T20:19:00,store,delivered
O0002756,C001182,P00004,367.33,2025-06-28T07:59:00,mobile_app,delivered
O0002757,C000174,P00138,434.82,2025-08-31T13:58:00,store,returned
O0002758,C000348,P00166,223.14,2024-10-28T13:18:00,store,delivered
O0002759,C001372,P00157,203.38,2025-04-13T19:53:00,marketplace,delivered
O0002760,C000759,P00198,1161.63,2025-05-17T11:12:00,store,delivered
O0002761,C000258,P00132,193.23,2024-04-23T20:13:00,mobile_app,delivered
O0002762,C000903,P00190,521.91,2025-08-20T15:47:00,web,shipped
O0002763,C000612,P00135,639.99,2025-07-07T06:24:00,marketplace,shipped
O0002764,C000946,P00003,267.6,2024-12-02T19:49:00,store,returned
O0002765,C000537,P00084,431.44,2024-04-11T09:04:00,marketplace,delivered
O0002766,C000327,P00133,239.83,2025-02-04T17:51:00,web,delivered
O0002767,C000445,P00163,922.8,2024-01-31T07:09:00,store,delivered
O0002768,C001098,P00029,240.75,2024-03-24T19:43:00,marketplace,shipped
O0002769,C000163,P00070,85.64,2024-12-10T19:40:00,web,delivered
O0002770,C001264,P00168,489.06,2025-08-09T21:30:00,web,delivered
O0002771,C001181,P00012,81.03,2025-01-14T10:46:00,marketplace,returned
O0002772,C001198,P00053,486.39,2024-08-14T12:45:00,store,delivered
O0002773,C001102,P00192,248.75,2024-01-22T15:51:00,store,delivered
O0002774,C001378,P00101,433.86,2024-01-21T04:08:00,mobile_app,delivered
O0002775,C000163,P00002,476.07,2024-09-11T18:10:00,marketplace,delivered
O0002776,C001323,P00080,294.32,2024-12-23T04:08:00,marketplace,delivered
O0002777,C000120,P00176,767.79,2025-06-27T11:11:00,web,shipped
O0002778,C001468,P00031,64.54,2024-02-13T09:40:00,web,shipped
O0002779,C000613,P00054,307.48,2025-04-17T07:03:00,web,returned
O0002780,C001427,P00135,426.66,2025-05-23T07:01:00,marketplace,delivered
O0002781,C000900,P00020,188.66,2024-08-10T23:33:00,marketplace,delivered
O0002782,C000428,P00090,369.68,2024-09-04T21:07:00,web,delivered
O0002783,C001115,P00082,152.75,2025-03-16T03:05:00,store,delivered
O0002784,C000504,P00022,445.34,2025-10-28T11:24:00,marketplace,delivered
O0002785,C000998,P00145,453.91,2024-07-09T12:11:00,web,delivered
O0002786,C000594,P00063,1378.29,2025-02-06T23:10:00,web,delivered
O0002787,C001040,P00061,91.0,2025-04-27T16:35:00,marketplace,delivered
O0002788,C000324,P00139,206.66,2025-08-31T14:23:00,marketplace,delivered
O0002789,C000510,P00075,115.77,2024-06-30T17:47:00,marketplace,shipped
O0002790,C000525,P00017,393.51,2025-11-30T14:04:00,web,shipped
O0002791,C001276,P00178,232.25,2025-04-17T11:02:00,store,delivered
O0002792,C001300,P00076,357.81,2025-02-23T09:03:00,store,returned
O0002793,C000076,P00048,72.6,2025-11-16T19:07:00,web,delivered
O0002794,C000438,P00002,952.14,2024-09-27T04:52:00,marketplace,delivered
O0002795,C000275,P00130,328.52,2024-04-14T08:59:00,store,delivered
O0002796,C001083,P00193,392.61,2025-08-15T07:50:00,store,delivered
O0002797,C000044,P00147,363.16,2025-02-25T19:37:00,marketplace,delivered
O0002798,C000532,P00177,204.62,2025-11-06T20:42:00,mobile_app,delivered
O0002799,C001098,P00195,693.72,2024-10-11T20:56:00,marketplace,delivered
O0002800,C000655,P00193,130.87,2024-12-25T03:49:00,store,delivered
O0002801,C000929,P00034,429.14,2025-05-17T04:12:00,store,shipped
O0002802,C000043,P00164,1295.94,2025-03-11T18:52:00,web,delivered
O0002803,C000785,P00069,146.11,2024-02-05T06:55:00,mobile_app,delivered
O0002804,C001070,P00016,239.42,2025-06-03T16:50:00,marketplace,delivered
O0002805,C000735,P00131,346.43,2024-08-15T07:59:00,marketplace,delivered
O0002806,C000972,P00115,366.68,2024-01-15T08:34:00,mobile_app,delivered
O0002807,C001239,P00003,89.2,2025-09-29T03:50:00,mobile_app,delivered
O0002808,C001304,P00107,484.83,2024-01-24T06:21:00,mobile_app,delivered
O0002809,C000714,P00067,92.9,2024-06-19T01:20:00,web,delivered
O0002810,C000348,P00059,37.48,2024-03-28T20:51:00,store,delivered
O0002811,C000274,P00001,150.98,2024-10-01T09:32:00,web,delivered
O0002812,C001413,P00126,109.54,2025-12-07T20:11:00,web,delivered
O0002813,C000326,P00069,438.33,2025-01-15T08:11:00,web,delivered
O0002814,C000988,P00182,280.78,2025-09-22T10:33:00,mobile_app,delivered
O0002815,C000567,P00139,309.99,2025-04-21T00:57:00,marketplace,delivered
O0002816,C000798,P00065,319.53,2025-08-11T13:53:00,mobile_app,delivered
O0002817,C000160,P00126,109.54,2024-11-01T04:55:00,store,delivered
O0002818,C001421,P00165,460.6,2025-11-20T07:18:00,marketplace,delivered
O0002819,C001092,P00159,326.18,2024-02-22T01:12:00,store,delivered
O0002820,C000883,P00025,335.73,2025-12-05T13:01:00,web,delivered
O0002821,C000305,P00139,103.33,2025-02-12T15:18:00,web,returned
O0002822,C000310,P00199,992.82,2024-02-05T01:05:00,store,delivered
O0002823,C000484,P00100,426.35,2025-02-28T04:37:00,store,delivered
O0002824,C001113,P00149,135.74,2024-02-01T00:20:00,marketplace,delivered
O0002825,C000641,P00007,611.24,2024-03-02T03:16:00,mobile_app,delivered
O0002826,C001153,P00003,89.2,2024-01-27T15:44:00,marketplace,delivered
O0002827,C000070,P00167,329.21,2025-04-07T05:51:00,web,delivered
O0002828,C001107,P00097,345.06,2025-08-02T01:24:00,marketplace,shipped
O0002829,C001341,P00099,133.98,2025-05-22T04:51:00,web,delivered
O0002830,C000519,P00080,294.32,2024-10-13T13:54:00,marketplace,delivered
O0002831,C000342,P00140,416.59,2024-03-11T16:10:00,marketplace,delivered
O0002832,C000501,P00104,209.49,2024-02-25T04:56:00,store,delivered
O0002833,C000269,P00047,76.21,2025-01-04T04:55:00,marketplace,delivered
O0002834,C000701,P00046,23.55,2024-08-07T20:03:00,web,delivered
O0002835,C001360,P00186,184.85,2024-01-18T19:54:00,store,delivered
O0002836,C000913,P00121,1423.47,2024-07-03T12:49:00,web,delivered
O0002837,C000374,P00107,161.61,2025-10-18T21:21:00,store,delivered
O0002838,C000267,P00120,175.34,2025-02-22T02:41:00,store,delivered
O0002839,C000049,P00173,426.68,2024-05-17T09:13:00,store,delivered
O0002840,C000718,P00028,482.99,2025-01-26T01:15:00,web,delivered
O0002841,C001366,P00028,1448.97,2024-11-23T18:19:00,web,delivered
O0002842,C000880,P00138,144.94,2025-02-18T23:59:00,marketplace,delivered
O0002843,C001138,P00109,638.16,2025-06-10T23:01:00,mobile_app,delivered
O0002844,C000776,P00015,268.68,2024-01-10T17:04:00,store,delivered
O0002845,C000530,P00006,707.46,2025-06-07T07:52:00,web,cancelled
O0002846,C000224,P00146,78.83,2024-02-03T16:44:00,mobile_app,delivered
O0002847,C000615,P00011,157.44,2024-02-21T13:46:00,mobile_app,delivered
O0002848,C001495,P00160,70.59,2024-05-10T06:44:00,mobile_app,delivered
O0002849,C000550,P00130,657.04,2025-03-23T09:13:00,web,delivered
O0002850,C000240,P00057,743.54,2025-08-10T18:00:00,store,delivered
O0002851,C000383,P00037,197.11,2024-01-10T05:44:00,mobile_app,delivered
O0002852,C001488,P00125,14.47,2025-12-03T05:03:00,store,returned
O0002853,C000003,P00053,486.39,2024-08-11T00:04:00,web,delivered
O0002854,C001062,P00096,947.46,2024-09-11T09:57:00,marketplace,delivered
O0002855,C000227,P00156,1225.23,2024-01-05T00:06:00,web,delivered
O0002856,C000243,P00103,1303.23,2024-01-03T00:47:00,web,delivered
O0002857,C001285,P00038,858.06,2024-08-28T04:44:00,mobile_app,returned
O0002858,C001191,P00172,21.52,2025-06-28T19:42:00,web,delivered
O0002859,C001109,P00187,1268.82,2024-12-10T10:14:00,web,returned
O0002860,C001121,P00108,492.7,2025-05-06T08:48:00,mobile_app,delivered
O0002861,C000047,P00152,370.58,2025-08-26T17:34:00,mobile_app,delivered
O0002862,C000243,P00024,79.81,2024-09-07T15:12:00,web,delivered
O0002863,C000174,P00081,848.76,2024-04-04T22:36:00,store,delivered
O0002864,C000675,P00128,438.89,2024-05-24T19:34:00,mobile_app,cancelled
O0002865,C000387,P00162,402.12,2024-09-23T22:41:00,web,delivered
O0002866,C000663,P00195,462.48,2024-09-01T09:28:00,marketplace,delivered
O0002867,C000658,P00096,1421.19,2025-08-11T20:43:00,store,delivered
O0002868,C001441,P00069,292.22,2025-02-18T14:44:00,mobile_app,delivered
O0002869,C000195,P00014,103.84,2025-07-17T04:42:00,web,shipped
O0002870,C001446,P00197,1391.04,2025-07-06T03:07:00,mobile_app,returned
O0002871,C001336,P00056,294.09,2025-06-09T15:14:00,store,returned
O0002872,C000305,P00100,1279.05,2024-05-24T01:08:00,store,delivered
O0002873,C000143,P00127,65.97,2024-09-25T23:30:00,mobile_app,delivered
O0002874,C000734,P00163,307.6,2024-07-16T14:02:00,mobile_app,returned
O0002875,C000455,P00088,329.42,2025-04-10T00:35:00,store,delivered
O0002876,C001269,P00024,239.43,2025-07-27T04:45:00,store,delivered
O0002877,C000237,P00175,168.79,2025-03-04T02:22:00,store,delivered
O0002878,C000036,P00073,432.99,2025-11-12T13:34:00,web,delivered
O0002879,C001232,P00044,439.56,2024-08-12T01:53:00,marketplace,delivered
O0002880,C000110,P00021,97.36,2024-05-10T19:10:00,mobile_app,delivered
O0002881,C000060,P00022,222.67,2024-06-28T06:50:00,marketplace,delivered
O0002882,C000183,P00032,474.79,2024-01-31T22:21:00,store,delivered
O0002883,C000879,P00111,247.34,2024-11-28T07:39:00,store,delivered
O0002884,C000094,P00078,129.74,2025-11-01T06:03:00,marketplace,delivered
O0002885,C000448,P00162,402.12,2024-11-03T13:04:00,web,delivered
O0002886,C000681,P00060,144.3,2024-01-08T12:29:00,mobile_app,returned
O0002887,C000633,P00125,14.47,2024-06-01T08:51:00,store,delivered
O0002888,C000863,P00021,292.08,2025-05-17T13:59:00,mobile_app,delivered
O0002889,C000650,P00193,130.87,2024-04-13T23:11:00,marketplace,delivered
O0002890,C000375,P00100,1279.05,2025-04-08T00:07:00,marketplace,shipped
O0002891,C001440,P00099,267.96,2024-12-25T23:51:00,mobile_app,shipped
O0002892,C000565,P00019,645.44,2025-09-28T15:05:00,marketplace,delivered
O0002893,C000552,P00159,652.36,2024-10-27T16:09:00,web,delivered
O0002894,C001184,P00015,89.56,2025-10-16T07:05:00,web,delivered
O0002895,C000222,P00130,985.56,2024-11-06T17:05:00,marketplace,cancelled
O0002896,C000298,P00032,474.79,2024-08-28T10:41:00,mobile_app,delivered
O0002897,C000629,P00185,987.09,2025-03-05T12:54:00,mobile_app,returned
O0002898,C000308,P00022,445.34,2024-12-10T21:44:00,store,delivered
O0002899,C000729,P00041,856.38,2024-12-31T08:45:00,mobile_app,delivered
O0002900,C000818,P00168,489.06,2025-12-08T09:26:00,web,delivered
O0002901,C000207,P00171,420.32,2025-09-19T16:49:00,web,delivered
O0002902,C000949,P00063,918.86,2024-01-03T22:49:00,mobile_app,delivered
O0002903,C000690,P00173,1280.04,2025-08-23T09:48:00,mobile_app,delivered
O0002904,C001081,P00132,386.46,2024-10-10T20:01:00,web,cancelled
O0002905,C000829,P00066,124.76,2024-01-19T11:51:00,web,cancelled
O0002906,C000372,P00023,419.35,2024-06-13T12:39:00,mobile_app,delivered
O0002907,C000571,P00021,97.36,2024-07-09T08:26:00,web,delivered
O0002908,C000104,P00079,680.42,2025-09-17T18:01:00,web,shipped
O0002909,C000490,P00127,197.91,2024-05-25T03:25:00,marketplace,delivered
O0002910,C000119,P00051,409.61,2024-06-16T02:07:00,web,delivered
O0002911,C001127,P00151,183.31,2025-09-29T20:37:00,web,delivered
O0002912,C000565,P00008,31.51,2024-01-14T07:09:00,marketplace,shipped
O0002913,C000492,P00027,279.03,2025-12-07T16:56:00,marketplace,delivered
O0002914,C001136,P00106,987.32,2024-02-16T03:34:00,mobile_app,delivered
O0002915,C000726,P00175,506.37,2025-09-23T01:44:00,store,delivered
O0002916,C001327,P00072,414.6,2025-10-13T15:55:00,store,shipped
O0002917,C000019,P00160,70.59,2024-05-03T02:37:00,marketplace,delivered
O0002918,C000691,P00135,213.33,2024-06-18T04:04:00,marketplace,returned
O0002919,C001143,P00135,639.99,2025-11-23T15:08:00,web,delivered
O0002920,C000958,P00153,19.58,2024-02-27T07:44:00,web,returned
O0002921,C000216,P00109,957.24,2024-01-29T18:51:00,web,delivered
O0002922,C000962,P00039,1377.0,2024-05-12T06:55:00,marketplace,delivered
O0002923,C001004,P00198,387.21,2024-05-03T18:16:00,marketplace,delivered
O0002924,C000464,P00010,996.0,2025-04-03T14:18:00,web,shipped
O0002925,C000014,P00046,23.55,2024-10-20T18:40:00,store,delivered
O0002926,C000953,P00128,438.89,2024-02-02T00:30:00,store,delivered
O0002927,C000600,P00049,58.8,2024-05-18T07:16:00,mobile_app,delivered
O0002928,C000248,P00100,852.7,2025-08-22T01:17:00,marketplace,delivered
O0002929,C000933,P00066,249.52,2025-02-11T22:44:00,web,delivered
O0002930,C000906,P00174,376.96,2025-11-30T12:10:00,marketplace,delivered
O0002931,C000242,P00062,128.5,2025-08-14T12:26:00,web,delivered
O0002932,C000236,P00104,418.98,2024-11-01T04:57:00,web,delivered
O0002933,C000019,P00055,138.36,2024-07-21T12:25:00,store,shipped
O0002934,C000320,P00072,138.2,2024-08-04T23:59:00,mobile_app,delivered
O0002935,C000590,P00138,144.94,2024-10-26T17:10:00,mobile_app,delivered
O0002936,C000617,P00027,279.03,2025-03-11T20:30:00,web,delivered
O0002937,C000468,P00011,52.48,2024-05-30T03:26:00,web,delivered
O0002938,C001473,P00093,423.48,2025-07-17T13:14:00,marketplace,delivered
O0002939,C000501,P00059,37.48,2025-11-14T20:58:00,mobile_app,delivered
O0002940,C000185,P00023,419.35,2024-01-04T11:07:00,web,shipped
O0002941,C000565,P00127,65.97,2025-03-06T08:51:00,marketplace,delivered
O0002942,C001198,P00108,492.7,2024-05-05T10:55:00,mobile_app,delivered
O0002943,C000657,P00190,521.91,2024-04-23T04:40:00,web,returned
O0002944,C001009,P00084,431.44,2024-04-10T04:34:00,store,delivered
O0002945,C001019,P00129,298.99,2024-04-10T11:39:00,store,delivered
O0002946,C001309,P00011,104.96,2025-11-18T20:25:00,mobile_app,delivered
O0002947,C000785,P00004,367.33,2024-06-06T10:05:00,marketplace,delivered
O0002948,C000757,P00197,927.36,2024-10-13T14:25:00,marketplace,delivered
O0002949,C000733,P00016,239.42,2025-03-28T03:28:00,marketplace,delivered
O0002950,C001024,P00118,234.0,2024-05-05T12:20:00,store,delivered
O0002951,C000984,P00136,626.56,2025-10-18T07:50:00,web,delivered
O0002952,C000996,P00081,848.76,2024-11-10T07:47:00,web,delivered
O0002953,C000905,P00075,347.31,2024-03-15T10:17:00,store,delivered
O0002954,C001375,P00046,23.55,2025-01-27T01:42:00,mobile_app,delivered
O0002955,C000807,P00175,168.79,2025-06-24T13:44:00,marketplace,delivered
O0002956,C001057,P00076,715.62,2024-02-16T15:18:00,marketplace,delivered
O0002957,C000021,P00114,7.31,2025-10-30T12:52:00,mobile_app,delivered
O0002958,C000138,P00180,161.45,2024-07-30T11:32:00,marketplace,delivered
O0002959,C001416,P00035,498.65,2025-01-01T20:36:00,mobile_app,shipped
O0002960,C000883,P00184,1336.8,2025-05-31T16:13:00,web,delivered
O0002961,C001375,P00177,613.86,2024-01-31T08:59:00,marketplace,delivered
O0002962,C000478,P00045,329.12,2024-02-28T23:41:00,store,delivered
O0002963,C000531,P00001,452.94,2024-12-21T00:52:00,mobile_app,delivered
O0002964,C001183,P00107,484.83,2024-03-26T11:10:00,marketplace,delivered
O0002965,C000527,P00198,387.21,2024-01-10T10:43:00,store,delivered
O0002966,C000118,P00188,1079.25,2025-04-30T17:04:00,marketplace,delivered
O0002967,C000694,P00088,658.84,2024-09-17T05:25:00,web,delivered
O0002968,C000056,P00061,91.0,2025-06-23T08:51:00,mobile_app,delivered
O0002969,C000824,P00191,352.54,2024-05-13T15:32:00,mobile_app,delivered
O0002970,C000360,P00044,879.12,2025-10-20T05:01:00,web,delivered
O0002971,C000153,P00118,234.0,2025-01-14T22:13:00,marketplace,delivered
O0002972,C001007,P00027,279.03,2025-03-09T05:36:00,store,delivered
O0002973,C001112,P00095,371.75,2024-04-26T09:51:00,marketplace,delivered
O0002974,C000476,P00008,31.51,2025-01-18T05:59:00,marketplace,returned
O0002975,C000016,P00053,486.39,2025-08-21T06:06:00,web,shipped
O0002976,C000846,P00145,453.91,2025-07-16T00:28:00,store,delivered
O0002977,C000814,P00068,175.4,2025-05-22T02:38:00,marketplace,delivered
O0002978,C000146,P00115,366.68,2025-04-20T00:39:00,web,delivered
O0002979,C000397,P00114,7.31,2024-02-10T11:41:00,web,delivered
O0002980,C000406,P00053,972.78,2024-07-08T14:06:00,mobile_app,delivered
O0002981,C000572,P00096,473.73,2025-08-14T07:38:00,marketplace,delivered
O0002982,C000570,P00113,652.11,2025-03-19T08:14:00,web,delivered
O0002983,C001152,P00008,31.51,2025-02-11T11:05:00,web,delivered
O0002984,C000716,P00157,203.38,2025-09-19T18:46:00,web,delivered
O0002985,C000448,P00188,359.75,2025-09-11T07:40:00,marketplace,delivered
O0002986,C001010,P00046,23.55,2025-07-07T02:58:00,web,shipped
O0002987,C000455,P00089,453.92,2025-10-29T01:37:00,marketplace,delivered
O0002988,C000881,P00183,793.86,2025-03-05T15:26:00,store,shipped
O0002989,C000929,P00042,462.84,2025-07-20T21:59:00,store,cancelled
O0002990,C001204,P00125,43.41,2024-09-28T21:16:00,store,delivered
O0002991,C001480,P00000,171.02,2025-06-01T18:38:00,store,shipped
O0002992,C000857,P00191,705.08,2025-05-22T12:24:00,web,delivered
O0002993,C001117,P00002,1428.21,2025-11-12T03:31:00,mobile_app,delivered
O0002994,C000339,P00047,76.21,2024-03-20T12:40:00,mobile_app,delivered
O0002995,C000572,P00066,124.76,2025-07-09T19:32:00,mobile_app,delivered
O0002996,C000321,P00089,453.92,2024-07-16T08:26:00,mobile_app,delivered
O0002997,C000343,P00062,128.5,2025-01-01T02:17:00,mobile_app,shipped
O0002998,C001335,P00084,431.44,2024-12-18T02:01:00,mobile_app,cancelled
O0002999,C000580,P00084,431.44,2025-11-30T01:08:00,marketplace,delivered
O0003000,C001135,P00143,345.66,2024-10-18T23:43:00,mobile_app,delivered
O0003001,C000502,P00049,29.4,2024-06-15T10:03:00,marketplace,returned
O0003002,C001212,P00109,957.24,2024-05-15T00:14:00,web,delivered
O0003003,C001102,P00165,460.6,2024-08-24T04:10:00,store,delivered
O0003004,C000185,P00041,570.92,2025-08-16T01:57:00,store,delivered
O0003005,C000804,P00080,882.96,2025-09-18T20:31:00,mobile_app,returned
O0003006,C000241,P00036,326.56,2024-09-05T16:56:00,mobile_app,delivered
O0003007,C000941,P00079,340.21,2025-08-25T12:41:00,mobile_app,delivered
O0003008,C000030,P00098,213.13,2024-07-05T20:19:00,web,delivered
O0003009,C000917,P00087,995.88,2025-09-29T03:20:00,mobile_app,delivered
O0003010,C000914,P00019,322.72,2025-12-20T07:49:00,marketplace,delivered
O0003011,C001479,P00102,238.75,2024-05-11T14:27:00,marketplace,delivered
O0003012,C001367,P00130,328.52,2025-10-06T13:36:00,marketplace,delivered
O0003013,C000290,P00179,97.14,2024-01-27T21:11:00,web,delivered
O0003014,C000468,P00006,1061.19,2024-01-05T19:29:00,mobile_app,delivered
O0003015,C001091,P00068,175.4,2024-11-18T04:41:00,web,delivered
O0003016,C001444,P00027,279.03,2024-03-05T12:04:00,store,delivered
O0003017,C000650,P00024,79.81,2024-10-04T07:09:00,web,delivered
O0003018,C000215,P00076,357.81,2024-08-31T22:44:00,marketplace,delivered
O0003019,C001210,P00118,117.0,2025-10-15T04:46:00,marketplace,delivered
O0003020,C000259,P00095,371.75,2025-12-10T08:34:00,mobile_app,cancelled
O0003021,C001027,P00139,103.33,2024-08-29T08:40:00,web,delivered
O0003022,C000015,P00077,896.52,2025-07-09T16:29:00,web,delivered
O0003023,C001298,P00097,115.02,2025-08-11T06:46:00,mobile_app,delivered
O0003024,C001206,P00150,407.52,2025-07-25T14:40:00,web,delivered
O0003025,C001264,P00014,207.68,2024-06-18T11:36:00,store,returned
O0003026,C000563,P00014,311.52,2025-06-16T11:23:00,store,delivered
O0003027,C001086,P00049,29.4,2025-07-08T05:51:00,marketplace,delivered
O0003028,C000978,P00034,214.57,2025-02-18T05:52:00,store,delivered
O0003029,C000256,P00168,489.06,2025-08-21T05:44:00,store,returned
O0003030,C001305,P00081,848.76,2025-01-17T02:44:00,marketplace,delivered
O0003031,C000325,P00044,439.56,2024-07-06T11:57:00,web,delivered
O0003032,C000722,P00186,369.7,2025-11-10T21:41:00,mobile_app,delivered
O0003033,C000614,P00114,14.62,2024-06-25T18:51:00,mobile_app,delivered
O0003034,C000515,P00046,23.55,2025-10-23T00:26:00,mobile_app,delivered
O0003035,C000503,P00070,256.92,2024-03-30T09:48:00,mobile_app,delivered
O0003036,C000027,P00155,879.7,2025-12-20T22:21:00,marketplace,delivered
O0003037,C001420,P00113,434.74,2024-02-10T04:35:00,marketplace,delivered
O0003038,C000701,P00013,433.32,2025-08-17T12:19:00,mobile_app,delivered
O0003039,C000977,P00072,138.2,2025-10-24T01:20:00,mobile_app,delivered
O0003040,C000102,P00188,359.75,2024-03-27T19:37:00,mobile_app,delivered
O0003041,C000411,P00137,416.17,2025-09-26T06:03:00,mobile_app,delivered
O0003042,C000949,P00023,419.35,2024-03-29T20:12:00,marketplace,shipped
O0003043,C001423,P00011,157.44,2025-03-05T00:43:00,mobile_app,delivered
O0003044,C001349,P00009,487.33,2024-11-24T13:39:00,marketplace,delivered
O0003045,C001403,P00191,705.08,2025-03-04T01:52:00,marketplace,shipped
O0003046,C000800,P00072,138.2,2024-08-11T17:56:00,web,delivered
O0003047,C000666,P00058,411.4,2025-04-19T05:55:00,store,delivered
O0003048,C000910,P00108,246.35,2025-11-05T05:00:00,web,delivered
O0003049,C000405,P00105,1488.63,2024-04-27T00:25:00,store,delivered
O0003050,C000190,P00111,247.34,2024-11-02T04:41:00,web,delivered
O0003051,C000565,P00073,865.98,2024-04-29T06:42:00,mobile_app,delivered
O0003052,C001348,P00099,267.96,2025-06-19T12:21:00,marketplace,shipped
O0003053,C000064,P00108,246.35,2025-12-10T07:06:00,store,delivered
O0003054,C000092,P00071,858.54,2025-03-14T02:22:00,store,shipped
O0003055,C000204,P00130,328.52,2025-07-17T15:03:00,web,shipped
O0003056,C001012,P00158,418.68,2025-09-22T19:16:00,mobile_app,delivered
O0003057,C000374,P00010,996.0,2024-06-21T09:47:00,mobile_app,delivered
O0003058,C000546,P00197,927.36,2024-09-30T02:39:00,mobile_app,delivered
O0003059,C000707,P00109,957.24,2024-12-09T06:42:00,marketplace,delivered
O0003060,C000918,P00145,453.91,2024-01-12T05:38:00,store,delivered
O0003061,C000757,P00190,173.97,2024-08-18T12:55:00,marketplace,delivered
O0003062,C000084,P00071,429.27,2025-12-05T15:57:00,mobile_app,delivered
O0003063,C001446,P00068,175.4,2024-03-05T22:17:00,web,delivered
O0003064,C000465,P00128,438.89,2024-12-11T21:21:00,marketplace,delivered
O0003065,C000548,P00044,439.56,2024-04-03T13:20:00,mobile_app,delivered
O0003066,C001208,P00154,503.07,2024-01-17T01:06:00,mobile_app,delivered
O0003067,C000159,P00067,92.9,2025-11-19T14:35:00,store,delivered
O0003068,C001326,P00162,402.12,2025-02-24T03:12:00,mobile_app,delivered
O0003069,C001070,P00067,185.8,2024-10-09T07:14:00,web,delivered
O0003070,C000768,P00021,97.36,2025-07-09T15:24:00,marketplace,delivered
O0003071,C000848,P00119,137.64,2024-05-14T23:11:00,mobile_app,delivered
O0003072,C000137,P00094,150.42,2025-11-05T10:08:00,store,shipped
O0003073,C001247,P00146,78.83,2024-02-04T02:02:00,marketplace,delivered
O0003074,C001424,P00042,462.84,2025-08-13T03:45:00,store,delivered
O0003075,C001428,P00116,759.28,2025-10-27T19:11:00,web,delivered
O0003076,C000483,P00093,423.48,2025-02-25T14:37:00,store,shipped
O0003077,C000466,P00180,161.45,2024-09-10T15:09:00,marketplace,delivered
O0003078,C000503,P00054,307.48,2024-01-28T13:31:00,marketplace,delivered
O0003079,C000045,P00103,434.41,2025-04-27T23:55:00,mobile_app,delivered
O0003080,C000375,P00107,484.83,2025-02-24T16:13:00,store,delivered
O0003081,C001258,P00004,1101.99,2025-06-08T15:25:00,marketplace,delivered
