transaction_id,account_id,merchant_id,amount,timestamp,channel,category,status,is_fraud
TXN000004936,ACC0000501,MER00198,4360.26,2025-01-16T18:12:00,swipe,subscription,approved,0
TXN000004937,ACC0001588,MER00102,691.52,2025-01-25T12:14:00,online,gas_station,approved,0
TXN000004938,ACC0002329,MER00134,4881.37,2025-04-28T20:03:00,online,gas_station,approved,0
TXN000004939,ACC0001584,MER00251,1701.04,2025-05-11T05:15:00,online,utilities,approved,0
TXN000004940,ACC0002702,MER00193,1415.28,2025-07-27T10:56:00,mobile_wallet,education,approved,0
TXN000004941,ACC0002445,MER00204,65.24,2025-08-28T12:06:00,chip,entertainment,approved,0
TXN000004942,ACC0000367,MER00070,1451.5,2025-05-07T12:36:00,contactless,restaurant,approved,0
TXN000004943,ACC0001539,MER00498,210.46,2025-08-27T15:16:00,contactless,online_retail,approved,0
TXN000004944,ACC0002134,MER00447,1690.75,2025-02-08T14:51:00,chip,utilities,approved,0
TXN000004945,ACC0002406,MER00268,4531.48,2025-02-09T19:51:00,chip,entertainment,approved,0
TXN000004946,ACC0002883,MER00046,2913.69,2025-07-22T13:38:00,chip,online_retail,approved,0
TXN000004947,ACC0001155,MER00028,4775.28,2025-01-26T03:53:00,contactless,restaurant,approved,0
TXN000004948,ACC0002446,MER00274,2472.15,2025-01-24T16:56:00,contactless,entertainment,approved,0
TXN000004949,ACC0002039,MER00269,3665.47,2025-09-23T07:58:00,online,online_retail,approved,0
TXN000004950,ACC0002135,MER00243,3996.68,2025-08-10T04:15:00,chip,subscription,approved,0
TXN000004951,ACC0002821,MER00109,3114.66,2025-08-23T22:11:00,contactless,education,approved,0
TXN000004952,ACC0002185,MER00286,2802.28,2025-01-10T17:36:00,swipe,grocery,approved,0
TXN000004953,ACC0001588,MER00254,2771.59,2025-08-28T05:27:00,online,grocery,approved,0
TXN000004954,ACC0001402,MER00130,3598.45,2025-02-11T10:58:00,contactless,gas_station,approved,0
TXN000004955,ACC0002176,MER00418,4003.12,2025-06-20T10:11:00,contactless,subscription,approved,0
TXN000004956,ACC0001402,MER00450,717.17,2025-06-22T17:22:00,swipe,utilities,declined,0
TXN000004957,ACC0001757,MER00221,4442.9,2025-04-12T17:13:00,online,utilities,approved,0
TXN000004958,ACC0000594,MER00442,4935.86,2025-08-18T21:35:00,online,utilities,approved,0
TXN000004959,ACC0001655,MER00451,3056.2,2025-07-28T03:32:00,contactless,utilities,approved,0
TXN000004960,ACC0001653,MER00025,977.45,2025-05-19T10:16:00,swipe,grocery,approved,0
TXN000004961,ACC0002869,MER00315,4642.07,2025-03-15T03:28:00,online,gas_station,approved,0
TXN000004962,ACC0002182,MER00006,3238.24,2025-05-14T23:41:00,swipe,restaurant,approved,0
TXN000004963,ACC0002232,MER00388,4140.68,2025-03-16T11:57:00,online,grocery,approved,0
TXN000004964,ACC0002807,MER00007,780.52,2025-07-15T02:02:00,contactless,gas_station,pending,0
TXN000004965,ACC0001572,MER00119,3996.14,2025-04-30T13:17:00,online,education,declined,0
TXN000004966,ACC0000571,MER00456,2440.95,2025-06-24T13:09:00,contactless,utilities,approved,0
TXN000004967,ACC0002436,MER00415,1193.03,2025-06-19T08:31:00,mobile_wallet,gas_station,approved,0
TXN000004968,ACC0000346,MER00357,3324.99,2025-03-28T16:49:00,online,online_retail,approved,0
TXN000004969,ACC0000957,MER00084,2790.37,2025-09-15T05:40:00,online,restaurant,declined,0
TXN000004970,ACC0001895,MER00083,4605.94,2025-07-03T07:44:00,chip,gas_station,approved,0
TXN000004971,ACC0001239,MER00324,1371.54,2025-04-06T20:16:00,contactless,online_retail,approved,0
TXN000004972,ACC0001856,MER00227,584.74,2025-07-16T11:57:00,contactless,subscription,approved,0
TXN000004973,ACC0000188,MER00369,3145.64,2025-05-29T18:02:00,mobile_wallet,subscription,approved,0
TXN000004974,ACC0001711,MER00476,1425.64,2025-07-02T02:50:00,mobile_wallet,online_retail,approved,0
TXN000004975,ACC0002784,MER00293,3908.65,2025-09-16T09:52:00,mobile_wallet,entertainment,approved,0
TXN000004976,ACC0002373,MER00233,4731.03,2025-04-07T12:26:00,mobile_wallet,healthcare,approved,0
TXN000004977,ACC0001478,MER00415,1768.91,2025-01-03T18:13:00,swipe,gas_station,approved,0
TXN000004978,ACC0000643,MER00206,92.34,2025-08-12T10:05:00,chip,entertainment,approved,0
TXN000004979,ACC0002665,MER00484,6870.19,2025-03-08T18:54:00,chip,subscription,declined,1
TXN000004980,ACC0000989,MER00146,1747.45,2025-04-02T13:16:00,chip,education,approved,0
TXN000004981,ACC0001649,MER00351,1164.84,2025-09-03T08:48:00,mobile_wallet,entertainment,approved,0
TXN000004982,ACC0000598,MER00289,4639.89,2025-07-23T21:14:00,swipe,education,approved,0
TXN000004983,ACC0001724,MER00286,4882.72,2025-07-10T04:17:00,online,grocery,declined,0
TXN000004984,ACC0002030,MER00066,3417.94,2025-07-30T14:30:00,contactless,entertainment,approved,0
TXN000004985,ACC0000613,MER00099,2403.59,2025-08-28T20:17:00,swipe,utilities,approved,0
TXN000004986,ACC0000154,MER00105,3625.44,2025-08-10T19:59:00,chip,entertainment,approved,0
TXN000004987,ACC0000237,MER00148,3830.96,2025-03-16T20:01:00,mobile_wallet,healthcare,approved,1
TXN000004988,ACC0000587,MER00173,3308.02,2025-03-06T14:13:00,mobile_wallet,utilities,approved,0
TXN000004989,ACC0002771,MER00111,865.22,2025-08-14T20:42:00,online,travel,approved,0
TXN000004990,ACC0001607,MER00357,2385.14,2025-03-21T15:16:00,online,online_retail,approved,0
TXN000004991,ACC0000526,MER00466,1710.5,2025-06-27T19:01:00,online,grocery,pending,0
TXN000004992,ACC0002266,MER00409,4541.94,2025-06-24T20:14:00,chip,online_retail,declined,0
TXN000004993,ACC0001242,MER00063,4476.09,2025-10-11T22:45:00,swipe,subscription,approved,0
TXN000004994,ACC0000079,MER00202,2872.82,2025-04-20T15:43:00,swipe,utilities,approved,0
TXN000004995,ACC0000729,MER00127,4021.86,2025-08-28T03:41:00,contactless,utilities,approved,0
TXN000004996,ACC0002853,MER00307,4519.53,2025-07-23T14:09:00,chip,restaurant,approved,0
TXN000004997,ACC0002586,MER00066,3731.11,2025-04-16T05:28:00,swipe,entertainment,approved,0
TXN000004998,ACC0001316,MER00040,1739.03,2025-06-06T20:55:00,contactless,subscription,approved,0
TXN000004999,ACC0000591,MER00373,4605.76,2025-08-05T02:23:00,mobile_wallet,healthcare,approved,0
TXN000005000,ACC0000415,MER00413,386.7,2025-06-07T04:47:00,chip,entertainment,approved,0
TXN000005001,ACC0000688,MER00407,1995.84,2025-03-05T13:48:00,chip,education,approved,0
TXN000005002,ACC0001934,MER00388,4907.68,2025-10-07T10:03:00,contactless,grocery,approved,1
TXN000005003,ACC0002221,MER00312,3858.01,2025-10-15T07:14:00,online,online_retail,approved,0
TXN000005004,ACC0001533,MER00425,3722.15,2025-09-03T03:40:00,mobile_wallet,entertainment,approved,0
TXN000005005,ACC0002494,MER00020,3868.71,2025-02-10T04:44:00,contactless,utilities,approved,0
TXN000005006,ACC0002675,MER00219,1410.8,2025-06-26T11:37:00,mobile_wallet,subscription,approved,0
TXN000005007,ACC0001737,MER00183,4883.32,2025-09-26T04:46:00,swipe,online_retail,approved,0
TXN000005008,ACC0002686,MER00472,711.43,2025-05-26T09:03:00,contactless,utilities,approved,0
TXN000005009,ACC0000205,MER00325,3089.3,2025-02-11T10:01:00,mobile_wallet,online_retail,approved,0
TXN000005010,ACC0000512,MER00317,2201.37,2025-01-05T18:03:00,online,online_retail,approved,0
TXN000005011,ACC0002349,MER00372,902.51,2025-02-22T04:01:00,contactless,education,approved,0
TXN000005012,ACC0000390,MER00132,3368.75,2025-06-12T06:34:00,contactless,gas_station,approved,0
TXN000005013,ACC0000186,MER00350,3076.86,2025-07-17T18:07:00,swipe,utilities,approved,0
TXN000005014,ACC0000599,MER00004,3766.79,2025-10-12T22:50:00,mobile_wallet,travel,approved,0
TXN000005015,ACC0000543,MER00125,238.66,2025-08-05T12:09:00,chip,travel,approved,0
TXN000005016,ACC0001695,MER00197,3935.29,2025-07-05T18:13:00,contactless,online_retail,approved,0
TXN000005017,ACC0001754,MER00353,1573.18,2025-09-14T17:17:00,swipe,restaurant,approved,0
TXN000005018,ACC0000736,MER00415,8831.15,2025-08-15T04:05:00,mobile_wallet,gas_station,approved,1
TXN000005019,ACC0000338,MER00174,4101.86,2025-01-03T02:24:00,chip,utilities,approved,0
TXN000005020,ACC0000642,MER00104,2578.77,2025-03-24T22:17:00,chip,travel,approved,0
TXN000005021,ACC0000787,MER00023,3893.25,2025-01-15T22:29:00,contactless,online_retail,approved,0
TXN000005022,ACC0001832,MER00479,905.72,2025-10-16T10:36:00,chip,subscription,approved,0
TXN000005023,ACC0000253,MER00003,271.25,2025-02-24T11:31:00,online,travel,approved,0
TXN000005024,ACC0002206,MER00378,1196.12,2025-07-12T09:44:00,online,utilities,approved,0
TXN000005025,ACC0000326,MER00378,191.59,2025-08-12T22:50:00,mobile_wallet,utilities,approved,0
TXN000005026,ACC0000673,MER00444,1663.88,2025-08-27T13:27:00,chip,education,approved,0
TXN000005027,ACC0002657,MER00471,1577.9,2025-09-13T15:22:00,contactless,utilities,approved,0
TXN000005028,ACC0002998,MER00192,2047.33,2025-06-30T23:11:00,online,education,approved,0
TXN000005029,ACC0001704,MER00087,390.2,2025-06-10T06:21:00,contactless,gas_station,approved,0
TXN000005030,ACC0002369,MER00326,3209.09,2025-06-11T02:44:00,online,entertainment,approved,0
TXN000005031,ACC0001020,MER00335,2321.44,2025-08-23T04:24:00,contactless,education,approved,0
TXN000005032,ACC0001395,MER00006,1598.54,2025-10-08T06:54:00,swipe,restaurant,approved,0
TXN000005033,ACC0000938,MER00227,3894.49,2025-03-11T18:23:00,swipe,subscription,approved,0
TXN000005034,ACC0000268,MER00132,1655.07,2025-08-20T08:22:00,mobile_wallet,gas_station,approved,0
TXN000005035,ACC0000143,MER00288,1046.46,2025-07-25T13:42:00,contactless,restaurant,approved,0
TXN000005036,ACC0001529,MER00458,2107.88,2025-09-29T22:17:00,contactless,subscription,declined,0
TXN000005037,ACC0000542,MER00156,2888.92,2025-09-20T22:28:00,chip,education,approved,0
TXN000005038,ACC0002508,MER00345,2163.35,2025-01-15T20:48:00,contactless,restaurant,approved,0
TXN000005039,ACC0000114,MER00384,3870.14,2025-07-04T23:54:00,online,online_retail,approved,0
TXN000005040,ACC0002682,MER00038,3973.26,2025-01-27T13:53:00,mobile_wallet,entertainment,approved,0
TXN000005041,ACC0001646,MER00256,3707.92,2025-07-14T02:49:00,contactless,utilities,approved,0
TXN000005042,ACC0000907,MER00407,4072.8,2025-06-12T10:29:00,mobile_wallet,education,declined,0
TXN000005043,ACC0001481,MER00217,1524.04,2025-03-10T17:09:00,chip,entertainment,approved,0
TXN000005044,ACC0000236,MER00206,2900.47,2025-09-14T10:28:00,swipe,entertainment,approved,0
TXN000005045,ACC0000491,MER00398,3700.39,2025-07-29T08:45:00,swipe,travel,approved,0
TXN000005046,ACC0002184,MER00439,704.22,2025-01-24T17:22:00,contactless,entertainment,approved,0
TXN000005047,ACC0002260,MER00219,1866.21,2025-10-13T18:00:00,mobile_wallet,subscription,declined,0
TXN000005048,ACC0000468,MER00029,600.21,2025-03-10T15:41:00,contactless,restaurant,declined,0
TXN000005049,ACC0001751,MER00279,2205.49,2025-02-04T22:58:00,contactless,utilities,approved,0
TXN000005050,ACC0002707,MER00074,2873.05,2025-02-26T09:13:00,contactless,grocery,approved,0
TXN000005051,ACC0000763,MER00410,3896.75,2025-10-03T21:23:00,online,subscription,approved,0
TXN000005052,ACC0000930,MER00118,1554.83,2025-09-24T07:25:00,swipe,entertainment,approved,0
TXN000005053,ACC0001016,MER00232,3788.97,2025-09-03T09:36:00,online,education,approved,0
TXN000005054,ACC0001961,MER00313,4534.24,2025-02-17T20:11:00,contactless,restaurant,approved,0
TXN000005055,ACC0001398,MER00302,2136.96,2025-05-20T21:39:00,chip,utilities,approved,0
TXN000005056,ACC0000738,MER00323,4633.84,2025-06-04T23:37:00,swipe,entertainment,approved,0
TXN000005057,ACC0002972,MER00316,1811.16,2025-06-18T01:33:00,contactless,utilities,approved,0
TXN000005058,ACC0001300,MER00146,3294.56,2025-06-08T10:57:00,mobile_wallet,education,pending,0
TXN000005059,ACC0001142,MER00239,4537.66,2025-05-20T04:40:00,chip,subscription,approved,0
TXN000005060,ACC0000111,MER00234,2908.81,2025-04-25T02:35:00,online,subscription,approved,0
TXN000005061,ACC0000769,MER00022,2268.29,2025-09-14T04:11:00,chip,restaurant,approved,0
TXN000005062,ACC0001499,MER00335,1455.06,2025-04-03T15:54:00,contactless,education,approved,0
TXN000005063,ACC0001485,MER00472,2687.09,2025-08-04T17:30:00,contactless,utilities,approved,0
TXN000005064,ACC0002969,MER00242,811.71,2025-09-26T11:35:00,contactless,grocery,approved,0
TXN000005065,ACC0002116,MER00104,2125.29,2025-02-14T10:44:00,contactless,travel,approved,0
TXN000005066,ACC0000412,MER00057,704.83,2025-08-12T20:11:00,mobile_wallet,online_retail,approved,0
TXN000005067,ACC0001766,MER00325,959.5,2025-01-01T14:15:00,chip,online_retail,approved,0
TXN000005068,ACC0002345,MER00137,1513.61,2025-05-16T05:57:00,mobile_wallet,online_retail,approved,0
TXN000005069,ACC0002520,MER00474,1068.63,2025-03-08T17:25:00,contactless,travel,approved,0
TXN000005070,ACC0000972,MER00181,2099.03,2025-01-25T07:51:00,mobile_wallet,healthcare,approved,0
TXN000005071,ACC0000897,MER00426,1709.67,2025-06-13T03:05:00,swipe,healthcare,approved,0
TXN000005072,ACC0000582,MER00496,2606.16,2025-01-15T21:09:00,mobile_wallet,grocery,approved,0
TXN000005073,ACC0001789,MER00355,3618.65,2025-01-21T17:44:00,mobile_wallet,utilities,approved,0
TXN000005074,ACC0002387,MER00324,3161.65,2025-08-25T18:46:00,swipe,online_retail,approved,0
TXN000005075,ACC0001877,MER00212,1767.98,2025-05-08T22:35:00,online,education,approved,0
TXN000005076,ACC0002655,MER00276,1452.97,2025-01-14T08:37:00,mobile_wallet,subscription,approved,0
TXN000005077,ACC0000517,MER00434,4307.85,2025-08-07T09:33:00,chip,healthcare,approved,0
TXN000005078,ACC0001025,MER00327,2507.85,2025-05-05T07:23:00,online,entertainment,approved,0
TXN000005079,ACC0002780,MER00047,2557.48,2025-10-06T14:43:00,online,utilities,approved,0
TXN000005080,ACC0002693,MER00348,3564.17,2025-07-16T01:45:00,mobile_wallet,online_retail,approved,0
TXN000005081,ACC0001068,MER00073,3730.16,2025-06-23T19:14:00,contactless,restaurant,approved,0
TXN000005082,ACC0000287,MER00303,4197.97,2025-08-11T08:06:00,mobile_wallet,education,approved,0
TXN000005083,ACC0001721,MER00431,986.67,2025-04-05T15:16:00,mobile_wallet,healthcare,approved,0
TXN000005084,ACC0001038,MER00030,1293.85,2025-07-11T21:46:00,mobile_wallet,restaurant,approved,0
TXN000005085,ACC0001156,MER00359,610.48,2025-02-10T02:41:00,online,grocery,approved,0
TXN000005086,ACC0002128,MER00191,4952.55,2025-01-18T13:58:00,chip,entertainment,approved,0
TXN000005087,ACC0000578,MER00449,400.27,2025-09-28T02:28:00,mobile_wallet,online_retail,approved,0
TXN000005088,ACC0000570,MER00315,2173.4,2025-02-05T01:06:00,contactless,gas_station,approved,0
TXN000005089,ACC0000892,MER00477,3152.61,2025-02-24T06:13:00,online,restaurant,approved,0
TXN000005090,ACC0001711,MER00119,1171.54,2025-10-06T12:43:00,online,education,approved,0
TXN000005091,ACC0002761,MER00300,70.89,2025-03-02T14:03:00,chip,utilities,approved,0
TXN000005092,ACC0002141,MER00134,4448.98,2025-07-07T13:46:00,mobile_wallet,gas_station,approved,0
TXN000005093,ACC0000894,MER00354,2944.85,2025-07-12T19:36:00,mobile_wallet,entertainment,approved,0
TXN000005094,ACC0002400,MER00314,1470.39,2025-08-06T07:31:00,chip,travel,pending,0
TXN000005095,ACC0002945,MER00167,1559.21,2025-05-24T18:06:00,mobile_wallet,online_retail,approved,0
TXN000005096,ACC0002481,MER00378,1105.42,2025-06-07T05:38:00,mobile_wallet,utilities,approved,0
TXN000005097,ACC0001257,MER00444,1304.09,2025-06-04T07:08:00,chip,education,approved,0
TXN000005098,ACC0001295,MER00260,4471.11,2025-09-17T01:54:00,swipe,restaurant,approved,0
TXN000005099,ACC0001888,MER00400,3623.65,2025-07-17T01:21:00,mobile_wallet,restaurant,approved,0
TXN000005100,ACC0000548,MER00023,3380.25,2025-10-20T15:03:00,mobile_wallet,online_retail,approved,0
TXN000005101,ACC0002433,MER00347,3743.48,2025-01-08T15:49:00,mobile_wallet,subscription,approved,0
TXN000005102,ACC0002785,MER00294,2328.86,2025-03-04T08:49:00,swipe,grocery,approved,0
TXN000005103,ACC0001466,MER00041,4533.65,2025-10-08T12:54:00,contactless,online_retail,approved,0
TXN000005104,ACC0002886,MER00486,4997.53,2025-01-24T22:56:00,online,gas_station,approved,0
TXN000005105,ACC0000318,MER00324,4538.23,2025-01-07T09:53:00,chip,online_retail,declined,0
TXN000005106,ACC0000661,MER00122,3382.49,2025-04-24T05:19:00,mobile_wallet,education,approved,0
TXN000005107,ACC0002290,MER00235,4264.25,2025-05-03T17:43:00,contactless,gas_station,approved,0
TXN000005108,ACC0000995,MER00447,3481.78,2025-10-24T23:03:00,swipe,utilities,approved,0
TXN000005109,ACC0001141,MER00043,4298.59,2025-05-16T08:08:00,swipe,online_retail,approved,0
TXN000005110,ACC0002252,MER00214,2867.44,2025-09-20T01:58:00,chip,utilities,approved,0
TXN000005111,ACC0002155,MER00272,1256.0,2025-06-21T20:08:00,chip,entertainment,approved,0
TXN000005112,ACC0000416,MER00289,180.16,2025-02-04T23:08:00,contactless,education,approved,0
TXN000005113,ACC0002361,MER00155,4366.35,2025-02-26T00:08:00,chip,online_retail,approved,0
TXN000005114,ACC0002395,MER00135,593.97,2025-07-12T08:04:00,online,utilities,approved,0
TXN000005115,ACC0001245,MER00239,785.63,2025-01-11T19:40:00,swipe,subscription,approved,0
TXN000005116,ACC0001245,MER00229,3142.45,2025-06-24T04:23:00,online,subscription,approved,0
TXN000005117,ACC0001279,MER00154,253.24,2025-08-29T09:39:00,contactless,online_retail,approved,0
TXN000005118,ACC0002490,MER00296,811.4,2025-06-08T09:25:00,swipe,grocery,approved,0
TXN000005119,ACC0000383,MER00209,3325.43,2025-03-27T07:52:00,online,healthcare,approved,0
TXN000005120,ACC0000230,MER00418,3671.95,2025-07-15T07:04:00,contactless,subscription,approved,0
TXN000005121,ACC0001471,MER00299,589.88,2025-10-10T15:07:00,mobile_wallet,gas_station,approved,0
TXN000005122,ACC0000390,MER00471,570.56,2025-01-01T11:08:00,contactless,utilities,approved,0
TXN000005123,ACC0000015,MER00049,399.34,2025-08-26T17:59:00,online,entertainment,declined,0
TXN000005124,ACC0001152,MER00320,3755.49,2025-06-23T04:14:00,online,healthcare,approved,0
TXN000005125,ACC0001419,MER00201,4757.07,2025-09-14T13:40:00,mobile_wallet,education,declined,0
TXN000005126,ACC0000950,MER00247,4366.07,2025-05-14T08:17:00,swipe,subscription,declined,0
TXN000005127,ACC0000111,MER00035,4672.31,2025-08-31T15:47:00,swipe,gas_station,approved,0
TXN000005128,ACC0000608,MER00016,3933.89,2025-03-24T07:00:00,mobile_wallet,gas_station,approved,0
TXN000005129,ACC0002080,MER00457,4609.72,2025-02-07T16:48:00,contactless,grocery,approved,0
TXN000005130,ACC0000790,MER00269,2724.76,2025-08-31T13:55:00,swipe,online_retail,approved,0
TXN000005131,ACC0001710,MER00404,158.02,2025-09-25T16:47:00,online,restaurant,approved,0
TXN000005132,ACC0002765,MER00493,2610.86,2025-01-13T01:50:00,online,utilities,approved,0
TXN000005133,ACC0001672,MER00038,1519.69,2025-05-29T23:19:00,chip,entertainment,approved,0
TXN000005134,ACC0002968,MER00202,4806.79,2025-09-25T04:09:00,contactless,utilities,approved,0
TXN000005135,ACC0002371,MER00477,3710.38,2025-07-24T22:08:00,online,restaurant,approved,0
TXN000005136,ACC0001174,MER00475,163.82,2025-02-15T01:05:00,mobile_wallet,healthcare,approved,0
TXN000005137,ACC0000264,MER00153,3499.13,2025-04-05T06:33:00,contactless,gas_station,approved,0
TXN000005138,ACC0000510,MER00483,4970.47,2025-10-06T08:41:00,online,online_retail,approved,0
TXN000005139,ACC0001475,MER00036,3274.81,2025-10-05T06:30:00,swipe,gas_station,approved,0
TXN000005140,ACC0001110,MER00255,616.17,2025-02-16T22:55:00,contactless,online_retail,approved,0
TXN000005141,ACC0001923,MER00095,3363.23,2025-02-11T01:42:00,contactless,entertainment,approved,0
TXN000005142,ACC0002854,MER00322,1060.85,2025-01-31T07:05:00,contactless,entertainment,approved,0
TXN000005143,ACC0001618,MER00224,111.23,2025-06-16T04:42:00,contactless,online_retail,pending,0
TXN000005144,ACC0000809,MER00243,4494.4,2025-08-27T10:03:00,mobile_wallet,subscription,approved,0
TXN000005145,ACC0001589,MER00482,2997.9,2025-01-23T21:14:00,online,utilities,approved,0
TXN000005146,ACC0000441,MER00426,261.9,2025-07-03T02:00:00,mobile_wallet,healthcare,declined,0
TXN000005147,ACC0002945,MER00259,4621.93,2025-07-07T03:20:00,online,education,pending,0
TXN000005148,ACC0000017,MER00112,2429.9,2025-05-07T01:27:00,swipe,utilities,approved,0
TXN000005149,ACC0001228,MER00052,527.39,2025-02-06T00:09:00,chip,healthcare,approved,0
TXN000005150,ACC0002662,MER00336,3630.52,2025-07-14T02:25:00,swipe,entertainment,approved,0
TXN000005151,ACC0001807,MER00425,879.76,2025-03-28T04:35:00,mobile_wallet,entertainment,approved,0
TXN000005152,ACC0000198,MER00249,3584.73,2025-05-05T11:50:00,mobile_wallet,education,declined,0
TXN000005153,ACC0002006,MER00010,1120.03,2025-06-07T14:31:00,contactless,travel,pending,0
TXN000005154,ACC0000149,MER00311,1396.77,2025-02-19T18:28:00,swipe,subscription,approved,0
TXN000005155,ACC0000864,MER00031,1974.75,2025-03-31T07:47:00,chip,gas_station,approved,0
TXN000005156,ACC0000397,MER00277,850.73,2025-07-18T01:31:00,online,subscription,approved,0
TXN000005157,ACC0002246,MER00475,2526.05,2025-07-17T05:06:00,contactless,healthcare,approved,0
TXN000005158,ACC0001472,MER00190,1577.45,2025-10-08T13:46:00,chip,online_retail,approved,0
TXN000005159,ACC0002443,MER00199,2884.89,2025-01-24T08:03:00,swipe,gas_station,pending,0
TXN000005160,ACC0002434,MER00087,209.14,2025-07-25T17:13:00,mobile_wallet,gas_station,approved,0
TXN000005161,ACC0002106,MER00482,1400.13,2025-09-30T19:42:00,mobile_wallet,utilities,approved,0
TXN000005162,ACC0002928,MER00463,4397.68,2025-06-15T12:11:00,swipe,gas_station,approved,0
TXN000005163,ACC0002073,MER00036,1501.59,2025-09-14T22:58:00,mobile_wallet,gas_station,approved,0
TXN000005164,ACC0001063,MER00057,2927.28,2025-05-11T20:17:00,mobile_wallet,online_retail,approved,0
TXN000005165,ACC0002146,MER00302,4883.42,2025-06-29T16:51:00,swipe,utilities,approved,0
TXN000005166,ACC0001944,MER00280,1235.55,2025-06-24T06:58:00,swipe,restaurant,approved,0
TXN000005167,ACC0002111,MER00319,1760.3,2025-07-14T15:54:00,swipe,utilities,approved,0
TXN000005168,ACC0000637,MER00340,4488.75,2025-03-18T03:16:00,chip,entertainment,approved,0
TXN000005169,ACC0000661,MER00358,4091.48,2025-07-08T07:48:00,online,education,approved,0
TXN000005170,ACC0000610,MER00446,4482.16,2025-10-15T00:35:00,mobile_wallet,online_retail,approved,0
TXN000005171,ACC0000435,MER00281,1867.88,2025-01-18T22:36:00,online,entertainment,approved,0
TXN000005172,ACC0000278,MER00233,3200.68,2025-10-16T12:46:00,contactless,healthcare,approved,0
TXN000005173,ACC0002184,MER00327,860.86,2025-08-23T08:27:00,contactless,entertainment,approved,0
TXN000005174,ACC0002521,MER00268,100.08,2025-07-27T06:05:00,chip,entertainment,approved,0
TXN000005175,ACC0000016,MER00287,592.68,2025-04-05T22:51:00,mobile_wallet,grocery,approved,0
TXN000005176,ACC0000412,MER00173,505.77,2025-10-14T22:33:00,chip,utilities,approved,0
TXN000005177,ACC0002616,MER00404,3122.3,2025-05-01T04:32:00,mobile_wallet,restaurant,approved,0
TXN000005178,ACC0001642,MER00448,200.15,2025-06-06T15:53:00,online,education,approved,0
TXN000005179,ACC0001713,MER00140,542.1,2025-09-17T08:18:00,chip,entertainment,declined,0
TXN000005180,ACC0000120,MER00280,4252.09,2025-09-12T20:29:00,mobile_wallet,restaurant,approved,0
TXN000005181,ACC0001454,MER00194,2147.02,2025-03-10T21:51:00,swipe,gas_station,approved,0
TXN000005182,ACC0002505,MER00397,1080.96,2025-04-14T01:30:00,swipe,grocery,approved,0
TXN000005183,ACC0001341,MER00078,3232.22,2025-06-17T16:21:00,online,restaurant,approved,0
TXN000005184,ACC0001842,MER00151,2644.19,2025-06-20T23:02:00,mobile_wallet,utilities,approved,0
TXN000005185,ACC0000742,MER00116,4189.37,2025-09-09T21:11:00,online,education,approved,0
TXN000005186,ACC0002736,MER00067,2747.47,2025-08-12T15:55:00,mobile_wallet,grocery,approved,0
TXN000005187,ACC0000485,MER00443,1776.97,2025-09-05T15:50:00,contactless,travel,approved,0
TXN000005188,ACC0000418,MER00332,662.79,2025-07-24T18:56:00,mobile_wallet,restaurant,approved,0
TXN000005189,ACC0000666,MER00476,1923.66,2025-06-04T10:17:00,mobile_wallet,online_retail,approved,0
TXN000005190,ACC0002166,MER00037,4463.19,2025-01-30T00:27:00,swipe,healthcare,approved,0
TXN000005191,ACC0000667,MER00470,4354.41,2025-08-24T10:11:00,swipe,education,approved,0
TXN000005192,ACC0001564,MER00119,3495.31,2025-02-19T23:11:00,mobile_wallet,education,approved,0
TXN000005193,ACC0001325,MER00112,2106.82,2025-01-10T11:05:00,mobile_wallet,utilities,approved,0
TXN000005194,ACC0001277,MER00267,2610.86,2025-04-28T05:55:00,chip,grocery,approved,0
TXN000005195,ACC0001964,MER00075,4151.62,2025-05-15T10:26:00,chip,subscription,approved,0
TXN000005196,ACC0001792,MER00244,4890.46,2025-06-10T10:19:00,mobile_wallet,online_retail,approved,0
TXN000005197,ACC0000624,MER00394,2850.69,2025-02-01T18:21:00,mobile_wallet,online_retail,approved,0
TXN000005198,ACC0001609,MER00115,4390.56,2025-07-28T12:19:00,mobile_wallet,restaurant,approved,0
TXN000005199,ACC0002999,MER00041,1559.64,2025-08-13T22:42:00,chip,online_retail,approved,0
TXN000005200,ACC0002264,MER00207,4639.66,2025-06-30T01:40:00,contactless,subscription,approved,0
TXN000005201,ACC0002396,MER00327,4411.93,2025-01-12T15:25:00,contactless,entertainment,approved,0
TXN000005202,ACC0001256,MER00411,1159.47,2025-09-26T19:46:00,chip,restaurant,approved,0
TXN000005203,ACC0000907,MER00044,3216.22,2025-07-03T03:12:00,mobile_wallet,healthcare,approved,0
TXN000005204,ACC0000952,MER00165,2267.83,2025-05-27T12:56:00,online,entertainment,approved,0
TXN000005205,ACC0000702,MER00416,977.63,2025-09-16T01:49:00,mobile_wallet,gas_station,approved,0
TXN000005206,ACC0000057,MER00410,246.96,2025-02-16T07:05:00,mobile_wallet,subscription,approved,0
TXN000005207,ACC0000351,MER00208,758.27,2025-03-10T01:11:00,swipe,grocery,approved,0
TXN000005208,ACC0002804,MER00151,2040.33,2025-10-03T11:20:00,contactless,utilities,approved,0
TXN000005209,ACC0000189,MER00305,2227.8,2025-03-09T14:39:00,mobile_wallet,grocery,approved,0
TXN000005210,ACC0002558,MER00082,1742.27,2025-03-14T13:13:00,mobile_wallet,gas_station,approved,0
TXN000005211,ACC0002723,MER00415,3126.18,2025-03-29T13:13:00,mobile_wallet,gas_station,approved,0
