account_id,customer_id,account_type,open_date,status,balance
ACC0000916,CUS000272,credit,2023-01-29,active,47182.04
ACC0000917,CUS000881,savings,2026-04-20,active,10304.04
ACC0000918,CUS000799,credit,2025-02-07,active,16017.57
ACC0000919,CUS001201,checking,2023-07-30,active,33999.69
ACC0000920,CUS001916,credit,2023-09-14,active,8477.54
ACC0000921,CUS000865,credit,2026-03-28,frozen,9023.92
ACC0000922,CUS000214,credit,2023-02-09,active,49726.68
ACC0000923,CUS000733,checking,2023-06-01,active,48429.41
ACC0000924,CUS001335,savings,2026-04-21,frozen,23161.12
ACC0000925,CUS001681,money_market,2023-12-06,active,7610.83
ACC0000926,CUS001154,money_market,2023-11-26,active,15325.52
ACC0000927,CUS000782,money_market,2022-08-18,active,38016.22
ACC0000928,CUS000826,money_market,2024-11-02,dormant,21658.09
ACC0000929,CUS000748,savings,2025-02-22,active,12216.93
ACC0000930,CUS001124,money_market,2025-11-07,active,16269.44
ACC0000931,CUS001542,checking,2026-04-16,active,15309.77
ACC0000932,CUS001730,checking,2026-04-04,active,14799.59
ACC0000933,CUS000684,credit,2025-11-04,active,9953.47
ACC0000934,CUS000678,money_market,2022-12-21,active,21710.32
ACC0000935,CUS001257,savings,2024-08-27,active,29463.01
ACC0000936,CUS000323,money_market,2024-07-11,closed,37508.71
ACC0000937,CUS001039,savings,2023-02-06,active,3966.88
ACC0000938,CUS000420,credit,2021-06-22,active,10166.5
ACC0000939,CUS000167,credit,2021-11-16,active,45254.02
ACC0000940,CUS000025,money_market,2026-03-09,active,36878.84
ACC0000941,CUS001231,savings,2023-09-22,active,2426.66
ACC0000942,CUS000572,checking,2023-05-20,active,49731.25
ACC0000943,CUS001318,savings,2026-03-31,active,41689.68
ACC0000944,CUS000395,savings,2026-03-26,active,43745.19
ACC0000945,CUS000016,savings,2022-07-17,active,20670.04
ACC0000946,CUS001814,credit,2024-06-24,active,7146.06
ACC0000947,CUS000736,credit,2026-05-29,active,12020.99
ACC0000948,CUS000267,money_market,2022-01-15,dormant,48046.72
ACC0000949,CUS001844,checking,2022-04-02,active,13423.63
ACC0000950,CUS000322,savings,2026-03-16,active,4807.94
ACC0000951,CUS001275,money_market,2024-04-23,active,41191.0
ACC0000952,CUS001757,credit,2023-10-05,active,18023.04
ACC0000953,CUS000462,savings,2024-06-21,active,39895.0
ACC0000954,CUS000870,savings,2026-05-10,active,20548.22
ACC0000955,CUS001608,checking,2024-09-17,closed,17901.52
ACC0000956,CUS000858,credit,2026-02-28,active,8547.78
ACC0000957,CUS000266,checking,2022-12-17,active,28907.96
ACC0000958,CUS000012,savings,2023-01-12,active,48612.78
ACC0000959,CUS001025,money_market,2024-10-14,active,20828.58
ACC0000960,CUS000321,savings,2025-03-05,active,24644.16
ACC0000961,CUS000158,credit,2021-07-27,active,9768.05
ACC0000962,CUS001656,savings,2021-11-08,closed,26322.31
ACC0000963,CUS000246,savings,2022-04-03,active,7237.09
ACC0000964,CUS000538,checking,2025-11-26,active,7712.43
ACC0000965,CUS000034,savings,2021-07-31,active,43327.63
ACC0000966,CUS000523,savings,2022-10-13,active,45990.45
ACC0000967,CUS001464,credit,2026-04-27,dormant,32517.26
ACC0000968,CUS001967,credit,2024-04-21,active,20037.96
ACC0000969,CUS000681,checking,2025-10-06,dormant,10658.59
ACC0000970,CUS000376,credit,2024-08-31,active,4154.18
ACC0000971,CUS000456,checking,2021-10-14,active,30403.41
ACC0000972,CUS001412,savings,2023-09-07,active,6943.24
ACC0000973,CUS000305,checking,2024-05-31,active,23689.76
ACC0000974,CUS001718,savings,2022-04-16,active,28184.89
ACC0000975,CUS000397,checking,2025-08-06,active,3424.26
ACC0000976,CUS000829,money_market,2025-12-30,active,27460.5
ACC0000977,CUS000162,savings,2025-07-10,active,29898.54
ACC0000978,CUS001931,savings,2022-05-05,active,18894.4
ACC0000979,CUS000165,savings,2024-07-02,active,41589.34
ACC0000980,CUS001310,savings,2023-07-11,active,40452.09
ACC0000981,CUS001597,savings,2021-09-24,active,29658.15
ACC0000982,CUS001615,money_market,2024-01-16,active,4017.42
ACC0000983,CUS001182,credit,2024-02-16,active,146.95
ACC0000984,CUS000575,money_market,2024-08-19,active,2653.78
ACC0000985,CUS001241,money_market,2023-08-05,active,45566.71
ACC0000986,CUS000438,checking,2022-01-12,active,8096.15
ACC0000987,CUS001563,checking,2023-07-03,closed,38031.75
ACC0000988,CUS000875,credit,2026-04-07,active,28602.34
ACC0000989,CUS000871,credit,2026-04-19,active,15298.08
ACC0000990,CUS000920,savings,2026-05-20,closed,12696.37
ACC0000991,CUS000446,money_market,2025-11-21,active,47902.0
ACC0000992,CUS001660,credit,2021-10-13,active,4594.1
ACC0000993,CUS001256,savings,2025-04-13,closed,46515.68
ACC0000994,CUS001329,checking,2022-12-30,active,2011.01
ACC0000995,CUS001983,checking,2022-04-09,active,41616.14
ACC0000996,CUS000589,money_market,2022-01-11,active,38654.3
ACC0000997,CUS000243,money_market,2021-10-21,active,36994.57
ACC0000998,CUS001110,credit,2023-10-06,active,36742.84
ACC0000999,CUS000844,checking,2026-03-20,dormant,2659.03
ACC0001000,CUS000219,checking,2023-12-19,active,12802.31
ACC0001001,CUS001751,checking,2023-12-10,closed,4822.5
ACC0001002,CUS001966,savings,2025-09-08,closed,46065.17
ACC0001003,CUS000615,checking,2024-04-24,active,11905.03
ACC0001004,CUS000988,money_market,2021-11-16,active,26646.22
ACC0001005,CUS000806,credit,2024-08-18,closed,2265.75
ACC0001006,CUS000901,checking,2022-11-25,active,2054.49
ACC0001007,CUS000466,savings,2021-06-28,active,6132.3
ACC0001008,CUS001172,savings,2023-12-26,active,44776.53
ACC0001009,CUS001953,credit,2021-09-23,active,574.45
ACC0001010,CUS000800,money_market,2026-03-11,active,33795.65
ACC0001011,CUS001138,savings,2025-05-21,active,29452.13
ACC0001012,CUS000855,savings,2024-12-04,closed,12822.4
ACC0001013,CUS001129,credit,2024-06-23,active,4651.5
ACC0001014,CUS001713,savings,2025-04-20,active,33607.8
ACC0001015,CUS001408,checking,2025-06-11,active,30355.31
ACC0001016,CUS000424,money_market,2023-07-29,active,34388.61
ACC0001017,CUS001239,money_market,2025-01-11,active,49531.85
ACC0001018,CUS001226,credit,2021-11-15,active,16554.46
ACC0001019,CUS001641,savings,2022-07-20,active,19678.19
ACC0001020,CUS001235,money_market,2024-06-28,active,23863.09
ACC0001021,CUS001085,savings,2025-01-02,active,1370.79
ACC0001022,CUS001923,credit,2021-08-23,active,37847.99
ACC0001023,CUS000188,credit,2024-05-09,active,44352.59
ACC0001024,CUS000479,credit,2024-09-02,active,8188.75
ACC0001025,CUS001207,credit,2024-09-16,active,5031.88
ACC0001026,CUS000999,savings,2021-11-25,active,42462.46
ACC0001027,CUS001783,checking,2022-10-02,active,4169.41
ACC0001028,CUS001233,credit,2023-09-24,active,41480.53
ACC0001029,CUS001413,credit,2022-09-13,active,16232.46
ACC0001030,CUS000993,credit,2024-02-10,active,11112.45
ACC0001031,CUS001257,money_market,2021-11-20,active,22815.81
ACC0001032,CUS000678,money_market,2022-05-25,active,18473.76
ACC0001033,CUS000105,money_market,2025-01-18,active,34549.17
ACC0001034,CUS000402,money_market,2023-01-12,active,26779.75
ACC0001035,CUS001192,credit,2021-11-25,frozen,9008.52
ACC0001036,CUS001024,checking,2026-02-18,dormant,13949.08
ACC0001037,CUS000531,checking,2022-09-24,active,20941.82
ACC0001038,CUS001431,money_market,2025-04-13,active,46270.8
ACC0001039,CUS001486,money_market,2023-08-10,active,35068.56
ACC0001040,CUS000497,credit,2021-08-19,active,11385.99
ACC0001041,CUS001983,credit,2026-03-18,active,5579.82
ACC0001042,CUS000584,credit,2024-02-01,active,27275.82
ACC0001043,CUS000249,checking,2023-07-08,active,37842.91
ACC0001044,CUS001869,checking,2025-06-02,active,29751.57
ACC0001045,CUS001416,money_market,2025-08-12,active,45703.02
ACC0001046,CUS001192,money_market,2025-05-27,dormant,750.56
ACC0001047,CUS001863,checking,2023-07-04,closed,41563.44
ACC0001048,CUS001460,credit,2022-10-26,active,46427.15
ACC0001049,CUS000077,checking,2024-12-01,active,17383.27
ACC0001050,CUS000301,savings,2022-02-01,active,35164.8
ACC0001051,CUS001669,savings,2025-12-18,active,37005.34
ACC0001052,CUS000586,checking,2023-10-12,active,29846.35
ACC0001053,CUS001619,savings,2022-05-11,active,39633.38
ACC0001054,CUS000296,savings,2024-08-02,active,44233.3
ACC0001055,CUS001356,savings,2022-09-18,active,16998.88
ACC0001056,CUS000992,money_market,2026-01-31,active,43424.21
ACC0001057,CUS001555,credit,2024-09-07,active,224.27
ACC0001058,CUS001500,checking,2025-12-12,active,45899.05
ACC0001059,CUS000978,checking,2023-09-01,active,47776.1
ACC0001060,CUS001529,checking,2023-11-11,closed,1271.88
ACC0001061,CUS001712,savings,2026-06-05,active,7618.52
ACC0001062,CUS001110,savings,2024-10-30,active,47907.97
ACC0001063,CUS001608,savings,2024-03-26,active,35795.95
ACC0001064,CUS000697,checking,2024-08-06,active,23342.35
ACC0001065,CUS000260,money_market,2026-03-07,active,12542.73
ACC0001066,CUS000477,savings,2025-12-12,active,46566.6
ACC0001067,CUS001921,credit,2023-01-03,active,35521.04
ACC0001068,CUS001958,savings,2022-12-28,active,36650.39
ACC0001069,CUS000634,money_market,2023-07-01,active,47301.43
ACC0001070,CUS000719,credit,2025-01-13,closed,38414.29
ACC0001071,CUS001146,savings,2023-05-07,active,2406.52
ACC0001072,CUS000975,checking,2025-10-07,active,37946.45
ACC0001073,CUS001111,money_market,2025-09-11,active,25975.06
ACC0001074,CUS000513,credit,2022-09-03,closed,28611.28
ACC0001075,CUS001378,money_market,2024-10-07,active,7103.33
ACC0001076,CUS000894,credit,2024-03-08,active,28982.26
ACC0001077,CUS001572,checking,2023-02-26,active,34505.6
ACC0001078,CUS001435,savings,2025-12-04,closed,15380.07
ACC0001079,CUS001189,money_market,2021-12-05,active,24551.82
ACC0001080,CUS001836,checking,2024-04-03,active,14405.15
ACC0001081,CUS001706,savings,2025-01-30,active,30525.7
ACC0001082,CUS001131,checking,2025-12-31,active,19251.68
ACC0001083,CUS000483,checking,2024-03-05,closed,29403.91
ACC0001084,CUS001768,credit,2024-05-18,active,23371.74
ACC0001085,CUS000064,checking,2024-05-07,active,17908.33
ACC0001086,CUS000954,credit,2023-08-08,active,47971.78
ACC0001087,CUS000975,savings,2024-02-20,active,17997.37
ACC0001088,CUS000710,savings,2023-12-02,active,14376.5
ACC0001089,CUS001829,credit,2025-01-16,active,47031.99
ACC0001090,CUS000568,checking,2025-05-06,active,38174.92
ACC0001091,CUS000355,money_market,2023-06-03,frozen,8514.95
ACC0001092,CUS001418,money_market,2024-09-22,active,2793.79
ACC0001093,CUS001607,checking,2022-01-17,active,12754.68
ACC0001094,CUS000630,credit,2021-11-29,closed,2470.57
ACC0001095,CUS001906,checking,2023-12-13,active,44454.52
ACC0001096,CUS001731,money_market,2024-01-25,active,18637.28
ACC0001097,CUS000914,checking,2024-12-22,active,26720.05
ACC0001098,CUS000926,money_market,2022-03-24,active,12910.44
ACC0001099,CUS001509,money_market,2025-07-17,closed,27567.38
ACC0001100,CUS000942,savings,2025-04-07,active,40841.75
ACC0001101,CUS001205,savings,2023-07-26,active,46337.32
ACC0001102,CUS001008,credit,2022-03-29,active,1530.12
ACC0001103,CUS001145,money_market,2023-11-11,active,34801.16
ACC0001104,CUS001986,credit,2022-11-05,closed,2556.16
ACC0001105,CUS000376,credit,2025-08-30,active,23755.84
ACC0001106,CUS000024,checking,2023-05-20,active,32275.53
ACC0001107,CUS001434,money_market,2025-07-20,active,44767.67
ACC0001108,CUS000942,money_market,2021-10-26,active,21079.75
ACC0001109,CUS000199,credit,2025-11-11,active,2824.15
ACC0001110,CUS000205,money_market,2021-11-06,frozen,28691.79
ACC0001111,CUS000613,money_market,2025-09-22,frozen,45109.69
ACC0001112,CUS001858,money_market,2026-03-29,active,2908.04
ACC0001113,CUS001976,checking,2024-03-22,active,25354.96
ACC0001114,CUS001968,savings,2025-06-24,dormant,26592.86
ACC0001115,CUS001392,checking,2022-10-20,active,28951.23
ACC0001116,CUS000475,savings,2022-01-19,active,7510.79
ACC0001117,CUS000570,money_market,2025-06-17,active,19217.75
ACC0001118,CUS000331,checking,2022-10-31,active,19342.1
ACC0001119,CUS000306,credit,2023-05-23,active,5838.27
ACC0001120,CUS000246,money_market,2024-03-20,active,41726.67
ACC0001121,CUS000058,money_market,2023-01-23,active,22626.87
ACC0001122,CUS001563,money_market,2021-07-08,active,44542.27
ACC0001123,CUS001948,credit,2024-02-23,active,25890.98
ACC0001124,CUS000588,checking,2023-06-04,active,35576.7
ACC0001125,CUS001243,money_market,2022-07-10,active,17477.3
ACC0001126,CUS000760,savings,2022-03-19,closed,44112.05
ACC0001127,CUS000651,money_market,2023-05-06,active,1462.11
ACC0001128,CUS001173,checking,2023-07-21,active,2476.89
ACC0001129,CUS001452,money_market,2025-12-13,active,47022.27
ACC0001130,CUS000770,savings,2022-07-17,dormant,31046.8
ACC0001131,CUS000283,savings,2024-06-28,active,44557.45
ACC0001132,CUS000932,savings,2024-05-31,active,42245.67
ACC0001133,CUS000060,credit,2021-12-06,active,37400.58
ACC0001134,CUS001329,credit,2024-06-02,active,12551.03
ACC0001135,CUS001922,money_market,2025-12-25,active,21711.71
ACC0001136,CUS000002,credit,2022-05-21,active,4924.46
ACC0001137,CUS001423,savings,2024-11-29,dormant,18205.26
ACC0001138,CUS000259,credit,2026-01-01,frozen,47180.31
ACC0001139,CUS001168,credit,2024-01-09,active,1858.03
ACC0001140,CUS001845,money_market,2022-09-23,active,23692.16
ACC0001141,CUS000715,savings,2021-10-03,active,28261.97
ACC0001142,CUS000426,checking,2022-11-01,active,31402.39
ACC0001143,CUS000301,checking,2025-11-28,dormant,15411.43
ACC0001144,CUS001353,credit,2023-12-09,dormant,8494.2
ACC0001145,CUS000896,credit,2022-10-29,active,2808.07
ACC0001146,CUS000771,money_market,2026-05-30,frozen,33347.54
ACC0001147,CUS001662,checking,2023-03-10,closed,48151.79
ACC0001148,CUS000618,checking,2022-09-14,closed,48102.64
ACC0001149,CUS000151,savings,2023-05-16,active,23880.29
ACC0001150,CUS000390,checking,2023-08-23,active,17953.91
ACC0001151,CUS000469,savings,2023-03-15,active,15018.77
ACC0001152,CUS000477,savings,2023-11-26,dormant,31393.55
ACC0001153,CUS001194,credit,2021-08-14,active,33597.14
ACC0001154,CUS000311,checking,2022-08-25,active,7098.7
ACC0001155,CUS000073,money_market,2022-11-15,active,23504.53
ACC0001156,CUS001964,savings,2021-10-18,active,26263.97
ACC0001157,CUS001285,savings,2023-10-20,active,10249.65
ACC0001158,CUS001155,money_market,2021-10-18,active,14785.92
ACC0001159,CUS000178,checking,2023-08-17,active,32433.51
ACC0001160,CUS001698,savings,2022-09-16,active,34650.85
ACC0001161,CUS000423,checking,2026-02-02,active,46462.51
ACC0001162,CUS000804,credit,2024-09-08,active,32248.98
ACC0001163,CUS000762,credit,2024-11-20,active,20007.27
ACC0001164,CUS000194,credit,2022-01-18,active,47077.06
ACC0001165,CUS000203,checking,2021-12-22,active,7251.35
ACC0001166,CUS000740,savings,2024-02-20,frozen,11619.41
ACC0001167,CUS000903,money_market,2024-02-19,active,36964.79
ACC0001168,CUS000406,checking,2022-11-09,active,19359.69
ACC0001169,CUS001764,credit,2025-03-24,active,12369.19
ACC0001170,CUS000901,credit,2025-08-17,active,16561.37
ACC0001171,CUS000930,money_market,2026-01-12,active,44296.12
ACC0001172,CUS001455,checking,2026-02-28,active,35559.25
ACC0001173,CUS000453,money_market,2023-04-13,active,42476.09
ACC0001174,CUS001119,money_market,2022-02-21,active,7337.44
ACC0001175,CUS000063,checking,2022-01-29,closed,25172.54
ACC0001176,CUS001907,savings,2023-02-11,active,38469.41
ACC0001177,CUS000699,savings,2022-06-21,active,41294.09
ACC0001178,CUS001631,credit,2022-02-07,dormant,45998.89
ACC0001179,CUS000352,checking,2022-05-21,active,24194.01
ACC0001180,CUS001307,savings,2021-11-20,active,3868.87
ACC0001181,CUS000073,checking,2021-11-22,active,4424.59
ACC0001182,CUS001052,money_market,2025-10-22,active,22697.86
ACC0001183,CUS000832,credit,2026-03-05,active,13435.54
ACC0001184,CUS000948,checking,2025-01-25,active,21257.03
ACC0001185,CUS000028,checking,2026-04-18,closed,16641.39
ACC0001186,CUS001083,money_market,2022-01-07,active,34084.31
ACC0001187,CUS000774,checking,2025-11-02,active,26700.8
ACC0001188,CUS000969,credit,2025-07-05,active,29203.79
ACC0001189,CUS000991,credit,2021-10-21,active,31867.96
ACC0001190,CUS000586,credit,2024-02-29,active,41468.25
ACC0001191,CUS001584,credit,2023-04-28,active,7022.76
ACC0001192,CUS000110,checking,2022-03-09,active,9942.68
ACC0001193,CUS001865,money_market,2021-08-16,active,39139.41
ACC0001194,CUS000788,savings,2022-11-05,active,21949.25
ACC0001195,CUS001070,credit,2025-12-15,active,18729.65
ACC0001196,CUS001585,money_market,2025-06-06,dormant,39656.33
ACC0001197,CUS000857,checking,2025-04-09,active,23218.01
ACC0001198,CUS000020,credit,2021-10-20,active,32633.36
ACC0001199,CUS000477,savings,2024-06-20,active,40201.88
ACC0001200,CUS001557,savings,2021-10-30,closed,46974.71
ACC0001201,CUS001147,checking,2025-09-04,closed,30402.04
ACC0001202,CUS001724,credit,2025-08-03,active,19050.11
ACC0001203,CUS000818,savings,2023-12-31,active,8920.82
ACC0001204,CUS000005,checking,2024-06-01,closed,31628.91
ACC0001205,CUS000312,savings,2021-06-18,active,15035.91
ACC0001206,CUS001462,money_market,2025-04-21,active,35773.29
ACC0001207,CUS001899,checking,2024-08-22,active,19501.25
ACC0001208,CUS001196,savings,2023-09-05,active,11074.72
ACC0001209,CUS000793,money_market,2025-11-19,closed,33273.08
ACC0001210,CUS000339,savings,2021-08-12,active,48343.26
ACC0001211,CUS001434,savings,2024-01-20,active,19056.31
ACC0001212,CUS001339,savings,2025-02-06,active,133.43
ACC0001213,CUS001886,checking,2023-12-31,active,14176.92
ACC0001214,CUS001293,credit,2025-01-18,active,26997.65
ACC0001215,CUS000991,savings,2023-02-21,active,9740.94
ACC0001216,CUS000245,credit,2023-01-10,active,33068.69
ACC0001217,CUS001854,credit,2025-02-06,active,38536.89
ACC0001218,CUS000860,savings,2024-01-14,active,31354.58
ACC0001219,CUS000581,savings,2024-09-26,active,10029.34
ACC0001220,CUS001389,credit,2024-06-26,closed,2416.93
ACC0001221,CUS000889,checking,2022-05-04,active,25465.34
ACC0001222,CUS001579,savings,2025-09-13,active,22977.44
ACC0001223,CUS001591,checking,2025-11-09,active,5840.57
ACC0001224,CUS000847,money_market,2022-05-14,active,9530.14
ACC0001225,CUS001925,money_market,2026-01-20,active,26857.74
ACC0001226,CUS000575,savings,2025-10-09,active,47147.46
ACC0001227,CUS000333,money_market,2022-12-18,active,30541.94
ACC0001228,CUS001674,savings,2026-01-02,active,6191.99
ACC0001229,CUS001170,credit,2026-01-14,active,48113.95
ACC0001230,CUS001219,savings,2024-10-26,active,38589.21
ACC0001231,CUS000811,checking,2024-12-19,active,169.33
ACC0001232,CUS001441,checking,2021-12-18,active,5312.1
ACC0001233,CUS001540,savings,2024-06-12,active,17174.75
ACC0001234,CUS000657,money_market,2025-11-23,active,40006.23
ACC0001235,CUS000185,money_market,2021-12-16,dormant,42120.1
ACC0001236,CUS000614,credit,2025-06-30,active,28127.78
ACC0001237,CUS001787,checking,2024-10-07,active,5822.74
ACC0001238,CUS000866,money_market,2024-09-27,active,25484.44
ACC0001239,CUS001597,checking,2025-06-13,active,31488.79
ACC0001240,CUS000614,money_market,2021-12-19,active,33288.64
ACC0001241,CUS001707,credit,2024-08-12,active,5661.92
ACC0001242,CUS001336,credit,2023-04-12,active,1344.5
ACC0001243,CUS000415,credit,2022-07-17,active,33327.55
ACC0001244,CUS001212,credit,2024-09-06,active,42969.67
ACC0001245,CUS001859,money_market,2026-02-04,active,33413.27
ACC0001246,CUS001057,credit,2025-02-11,active,24080.58
ACC0001247,CUS000436,credit,2024-12-31,active,28167.0
ACC0001248,CUS001641,checking,2025-12-18,active,10286.78
ACC0001249,CUS000369,credit,2021-07-20,active,6179.69
ACC0001250,CUS000692,savings,2021-08-02,active,8234.23
ACC0001251,CUS001441,credit,2024-09-23,active,41164.24
ACC0001252,CUS000905,credit,2021-07-27,active,24601.03
ACC0001253,CUS000961,money_market,2024-10-11,active,11998.76
ACC0001254,CUS001379,checking,2025-12-05,frozen,27389.11
ACC0001255,CUS000984,savings,2023-01-16,active,31266.08
ACC0001256,CUS001103,credit,2022-07-04,active,35417.92
ACC0001257,CUS001194,credit,2023-06-20,active,41176.78
ACC0001258,CUS001230,credit,2025-02-09,active,17656.35
ACC0001259,CUS000525,credit,2023-08-17,active,37458.48
ACC0001260,CUS000996,money_market,2021-11-14,dormant,25028.44
ACC0001261,CUS001247,savings,2022-10-09,active,23686.5
ACC0001262,CUS000703,checking,2026-06-01,active,9020.31
ACC0001263,CUS000134,savings,2025-03-06,active,36552.14
ACC0001264,CUS000369,savings,2023-05-14,active,15822.78
ACC0001265,CUS001229,savings,2026-05-18,active,6603.69
ACC0001266,CUS001161,credit,2023-01-30,active,10587.05
ACC0001267,CUS001182,savings,2023-02-27,closed,26912.97
ACC0001268,CUS000552,checking,2024-07-02,active,27816.62
ACC0001269,CUS000519,credit,2022-12-18,closed,19512.14
ACC0001270,CUS000725,savings,2022-03-10,active,12906.92
ACC0001271,CUS000612,credit,2024-08-19,active,6311.58
ACC0001272,CUS000991,money_market,2023-02-13,frozen,47068.77
ACC0001273,CUS001807,checking,2025-11-30,active,31141.34
ACC0001274,CUS001692,savings,2021-07-05,active,22051.8
ACC0001275,CUS000470,credit,2023-07-24,active,39793.41
ACC0001276,CUS001160,money_market,2025-05-30,closed,39432.85
ACC0001277,CUS000763,checking,2026-02-01,active,1540.61
ACC0001278,CUS001859,savings,2026-03-23,active,26854.17
ACC0001279,CUS000053,money_market,2021-08-22,active,33026.34
ACC0001280,CUS000688,credit,2025-11-10,active,40737.18
ACC0001281,CUS000837,money_market,2024-10-31,active,14925.49
ACC0001282,CUS001844,credit,2023-04-01,active,35800.89
ACC0001283,CUS001603,checking,2026-02-08,closed,39900.19
ACC0001284,CUS000931,savings,2026-01-18,closed,26249.6
ACC0001285,CUS000381,credit,2025-12-30,closed,28590.73
ACC0001286,CUS000373,savings,2024-12-17,active,31929.21
ACC0001287,CUS000486,money_market,2023-12-05,active,1913.42
ACC0001288,CUS000237,savings,2023-01-27,active,32819.52
ACC0001289,CUS001767,savings,2021-09-22,dormant,37282.8
ACC0001290,CUS001591,savings,2026-01-21,active,465.16
ACC0001291,CUS000171,money_market,2024-12-27,active,8735.04
ACC0001292,CUS000299,money_market,2022-08-04,active,12152.34
ACC0001293,CUS001730,credit,2025-03-04,active,19253.95
ACC0001294,CUS001359,savings,2026-01-10,active,26831.84
ACC0001295,CUS001801,checking,2025-08-18,active,3438.78
ACC0001296,CUS000160,savings,2022-04-26,active,34143.45
ACC0001297,CUS000915,savings,2023-05-21,active,6682.56
ACC0001298,CUS000406,money_market,2024-06-24,active,44047.76
ACC0001299,CUS000706,credit,2023-11-05,active,27537.87
ACC0001300,CUS001669,credit,2023-10-07,active,24652.94
ACC0001301,CUS000165,savings,2024-11-21,active,5834.66
ACC0001302,CUS001424,credit,2025-09-21,active,19376.38
ACC0001303,CUS001061,checking,2024-06-04,active,49430.89
ACC0001304,CUS001949,checking,2021-12-13,active,24802.86
ACC0001305,CUS000200,checking,2023-07-25,active,20662.05
ACC0001306,CUS000727,money_market,2021-08-05,closed,17829.25
ACC0001307,CUS000162,money_market,2024-12-18,active,27798.64
ACC0001308,CUS001589,checking,2024-08-30,closed,46648.05
ACC0001309,CUS001492,checking,2023-10-05,active,13422.31
ACC0001310,CUS001323,checking,2023-06-12,active,42422.06
ACC0001311,CUS001462,money_market,2024-12-16,active,28198.31
ACC0001312,CUS000983,money_market,2025-03-20,active,40057.26
ACC0001313,CUS001377,savings,2026-04-18,active,13902.71
ACC0001314,CUS000750,checking,2022-06-15,active,19791.85
ACC0001315,CUS000244,checking,2021-06-20,active,106.05
ACC0001316,CUS001573,checking,2026-03-26,active,40171.68
ACC0001317,CUS001009,savings,2022-04-29,active,36312.23
ACC0001318,CUS000548,money_market,2023-03-19,closed,8520.68
ACC0001319,CUS000805,money_market,2025-03-20,active,3025.21
ACC0001320,CUS001274,credit,2025-03-24,dormant,4075.68
ACC0001321,CUS000540,savings,2022-05-06,active,21263.34
ACC0001322,CUS001626,checking,2023-09-26,active,21221.82
ACC0001323,CUS001883,checking,2022-03-28,active,36939.59
ACC0001324,CUS000226,savings,2026-03-04,active,47559.87
ACC0001325,CUS001107,checking,2022-06-20,active,14946.08
ACC0001326,CUS001144,money_market,2023-05-08,active,10128.3
ACC0001327,CUS000015,checking,2025-07-08,active,8279.83
ACC0001328,CUS000768,checking,2022-09-15,active,33512.82
ACC0001329,CUS000429,money_market,2022-04-06,active,9577.8
ACC0001330,CUS000197,money_market,2022-03-12,active,21739.58
ACC0001331,CUS001838,checking,2024-02-13,active,43850.28
ACC0001332,CUS001388,savings,2025-09-19,active,28715.19
ACC0001333,CUS001386,checking,2025-07-04,active,3808.07
ACC0001334,CUS001750,credit,2022-03-25,active,27744.86
ACC0001335,CUS000682,checking,2021-11-18,active,20571.77
ACC0001336,CUS001376,checking,2024-10-07,active,30079.15
ACC0001337,CUS000506,checking,2023-11-02,active,6934.66
ACC0001338,CUS001658,money_market,2024-02-10,active,37591.96
ACC0001339,CUS001936,money_market,2024-02-01,active,44889.48
ACC0001340,CUS001879,checking,2022-03-28,active,26377.0
ACC0001341,CUS000196,checking,2022-02-09,active,40344.63
ACC0001342,CUS000421,money_market,2026-01-08,active,26189.01
ACC0001343,CUS000156,credit,2025-06-11,closed,10270.38
ACC0001344,CUS000565,money_market,2025-05-12,active,40823.04
ACC0001345,CUS001461,money_market,2024-07-26,closed,24178.63
ACC0001346,CUS000003,checking,2022-07-27,closed,46535.2
ACC0001347,CUS001306,credit,2024-06-15,active,33155.8
ACC0001348,CUS001191,credit,2025-04-13,active,48414.01
ACC0001349,CUS000648,checking,2022-11-27,active,7417.01
ACC0001350,CUS001158,savings,2025-10-29,active,5180.57
ACC0001351,CUS001314,credit,2026-04-13,active,6571.86
ACC0001352,CUS000875,checking,2022-12-23,active,22849.85
ACC0001353,CUS001852,credit,2021-11-20,dormant,36416.69
ACC0001354,CUS001408,money_market,2022-07-05,active,30073.47
ACC0001355,CUS000565,checking,2025-11-02,active,32972.62
ACC0001356,CUS000494,credit,2023-07-05,closed,5526.99
ACC0001357,CUS000323,money_market,2023-04-08,active,5832.41
ACC0001358,CUS001170,checking,2021-11-28,closed,25617.2
ACC0001359,CUS001267,credit,2023-08-08,active,26379.14
ACC0001360,CUS001829,savings,2024-03-09,active,4798.12
ACC0001361,CUS000132,checking,2026-02-19,closed,29647.33
ACC0001362,CUS000893,checking,2026-06-06,active,46589.92
ACC0001363,CUS000569,savings,2021-08-02,active,32315.65
ACC0001364,CUS001600,checking,2021-07-19,closed,41528.25
ACC0001365,CUS001178,checking,2024-01-14,active,2896.46
ACC0001366,CUS001198,credit,2025-09-08,active,25618.15
ACC0001367,CUS001813,savings,2025-03-26,active,24727.31
ACC0001368,CUS000859,savings,2023-12-16,active,14132.25
ACC0001369,CUS000827,credit,2022-04-11,active,24764.81
ACC0001370,CUS000626,savings,2025-12-12,active,10511.47
ACC0001371,CUS000731,checking,2022-04-15,active,26736.78
ACC0001372,CUS000900,savings,2023-10-12,active,28221.52
ACC0001373,CUS001134,savings,2026-03-05,active,33759.26
ACC0001374,CUS000515,money_market,2025-08-15,active,4952.44
